Id,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
310,-1,30,60,85,60,85,50,30,50,50,0,50,85,50,70,15,40,50,50,85,1
311,-1,85,80,60,85,85,85,70,85,50,70,85,70,85,60,50,85,60,85,85,1
312,-1,100,85,100,100,100,30,40,50,85,40,50,85,100,100,40,100,85,100,85,1
313,-1,50,50,40,60,60,40,70,85,50,70,40,50,85,70,30,85,50,50,50,2
314,-1,50,60,60,50,85,15,40,40,60,30,30,70,70,60,60,30,50,70,85,1
315,-1,15,40,40,998,50,50,60,50,85,50,50,50,50,50,50,85,85,85,30,3
316,-1,30,50,40,35,60,60,55,70,50,35,45,50,60,50,40,70,40,100,39,1
317,-1,50,40,30,60,60,70,60,40,70,40,60,40,85,70,50,70,50,70,40,2
318,-1,70,85,15,40,60,85,85,85,0,40,85,15,85,85,70,85,15,70,0,2
319,-1,50,50,50,50,50,85,50,85,50,85,85,50,70,70,60,70,60,85,70,2
320,-1,50,50,50,50,50,40,50,40,50,30,50,50,50,50,15,60,50,50,50,1
321,-1,60,40,40,60,60,60,70,70,50,60,60,60,70,60,60,85,50,60,40,2
322,-1,70,0,50,40,70,60,70,60,50,40,50,50,100,70,60,85,50,60,0,2
323,-1,0,85,85,85,85,30,30,60,100,15,50,85,60,85,15,70,100,100,85,1
324,-1,85,50,0,50,100,50,100,50,50,50,50,0,100,100,100,100,50,100,999,2
325,-1,70,40,40,30,50,40,70,60,50,30,50,30,85,50,60,85,40,70,30,2
326,-1,60,50,15,85,100,85,70,60,50,40,70,15,100,50,60,100,50,85,0,2
327,-1,50,60,60,50,70,50,60,50,60,30,40,50,50,50,50,50,60,50,50,1
328,-1,40,40,40,50,85,70,60,50,85,70,70,60,70,85,50,85,50,85,50,2
329,-1,70,70,70,70,85,60,50,60,60,60,60,40,70,60,30,60,60,85,70,1
330,-1,15,40,30,40,50,60,70,70,50,60,50,50,50,50,999,70,50,50,50,2
331,-1,85,50,50,50,70,60,60,60,100,60,15,50,85,85,50,100,100,50,15,1
332,-1,15,100,60,40,70,30,40,50,85,15,40,60,60,70,30,50,85,85,100,1
333,-1,40,40,40,70,100,60,60,50,50,50,85,60,100,85,60,100,50,60,15,2
334,-1,100,50,0,70,85,70,100,30,0,30,50,0,100,85,85,85,0,30,0,2
335,-1,50,30,0,40,50,50,100,40,50,0,50,50,100,100,60,100,50,50,0,2
336,-1,50,50,50,30,50,50,50,40,50,15,50,50,50,50,50,70,50,50,30,2
337,-1,85,30,40,40,50,70,85,70,50,60,50,50,85,60,70,85,30,50,15,2
338,-1,60,40,40,85,70,40,60,70,70,50,40,60,85,60,50,100,70,70,40,3
339,-1,40,50,50,70,50,30,50,60,50,15,50,50,50,50,50,70,50,60,50,1
340,-1,40,70,70,50,50,50,30,60,60,40,50,50,70,50,0,40,50,85,85,1
341,-1,998,60,30,40,70,998,80,70,85,40,80,998,85,85,60,85,80,85,40,2
342,-1,50,40,50,50,50,40,70,50,50,50,50,50,100,50,50,70,50,50,30,2
343,4,50,50,50,70,60,70,70,85,50,70,40,50,70,70,85,60,50,60,999,2
344,-1,70,60,70,85,100,30,60,85,85,60,60,70,100,60,60,60,70,100,100,1
345,-1,50,30,50,70,60,60,70,60,50,30,50,50,70,50,15,100,50,100,15,1
346,-1,30,50,50,15,70,70,30,85,50,30,40,50,85,50,30,40,50,85,50,1
347,-1,85,15,0,30,100,40,100,30,0,30,60,15,100,100,70,85,0,70,0,2
348,-1,30,85,85,50,60,40,15,70,70,40,50,40,70,70,15,70,50,85,40,1
349,-1,40,85,60,60,85,30,50,70,60,50,70,70,70,85,50,50,60,85,85,1
350,-1,15,50,30,40,60,70,60,60,50,40,50,50,70,60,60,85,50,60,15,2
351,-1,60,40,40,30,70,50,60,60,70,40,70,50,70,70,50,70,70,70,40,2
352,-1,60,50,0,40,100,85,100,60,50,70,100,60,100,100,85,100,50,50,0,2
353,-1,60,40,40,50,85,30,50,50,50,50,50,50,85,50,50,85,50,50,15,2
354,-1,50,40,30,40,60,40,85,50,40,40,60,0,70,50,60,70,40,70,40,2
355,-1,50,50,70,60,85,70,50,70,40,70,30,50,50,60,50,40,40,70,60,1
356,-1,100,100,100,100,100,100,100,50,100,70,70,100,100,100,70,40,100,100,100,1
357,-1,85,0,60,40,100,60,60,40,50,30,60,50,85,50,15,65,50,70,0,3
358,-1,998,50,15,40,100,40,50,40,70,50,50,998,-9,998,998,998,998,50,999,1
359,-1,100,70,60,50,70,60,70,60,75,50,50,50,100,50,50,50,70,70,50,2
360,-1,100,60,60,60,85,60,70,70,60,70,60,70,100,85,998,85,85,85,70,2
361,-1,50,85,70,60,70,50,50,60,70,30,50,70,100,70,15,100,60,60,60,1
362,-1,85,60,70,70,85,70,60,70,70,70,60,60,70,85,50,60,60,85,50,1
363,-1,998,85,85,85,85,70,60,70,70,60,60,50,85,70,30,85,70,100,999,1
364,-1,85,85,85,70,100,70,30,40,50,40,40,50,100,50,0,85,50,70,100,1
365,-1,5,51,69,55,49,5,30,20,50,30,40,50,49,50,45,38,50,90,75,1
366,-1,40,50,85,60,50,40,40,60,100,60,50,50,60,50,15,70,50,85,60,1
367,-1,100,15,0,30,100,50,85,30,50,30,100,50,100,100,50,100,50,50,30,2
368,-1,40,0,40,0,40,40,40,60,60,60,40,60,70,50,85,60,60,50,15,2
369,-1,60,85,95,70,100,10,100,40,60,50,30,95,100,95,15,75,60,95,85,1
370,-1,40,50,60,50,50,40,50,70,50,30,50,50,70,70,30,60,50,70,50,1
371,-1,100,40,15,50,100,60,100,85,15,70,70,70,100,85,60,100,30,70,60,2
372,-1,70,70,50,70,100,60,60,70,100,60,100,85,85,70,50,100,85,70,100,2
373,-1,50,50,50,60,85,50,50,60,50,50,50,50,100,70,50,100,50,60,70,1
374,-1,60,50,30,40,70,85,85,60,50,15,70,40,85,70,60,100,50,85,40,2
375,-1,100,999,85,85,85,100,85,100,50,100,100,60,100,70,50,100,15,100,100,1
376,-1,70,15,60,70,100,60,85,60,60,60,60,85,100,100,50,100,60,70,50,3
377,-1,50,50,40,50,70,60,60,60,70,60,70,70,85,70,50,85,70,70,70,2
378,-1,50,50,50,50,50,50,50,50,50,60,50,85,50,50,50,70,50,85,85,1
379,-1,70,40,30,0,85,60,60,60,0,40,50,30,100,100,60,100,0,85,0,2
380,-1,0,100,50,60,100,0,0,60,85,15,50,85,85,85,0,30,70,100,85,1
381,-1,0,50,70,100,50,60,40,50,100,40,50,50,30,50,50,40,100,100,85,4
382,-1,60,85,70,85,100,60,60,60,50,60,40,70,70,70,40,15,50,85,100,1
383,-1,100,70,85,70,60,100,85,85,50,100,100,100,100,100,100,100,50,100,100,1
384,-1,60,50,50,30,60,70,50,70,50,70,60,60,70,60,60,60,15,60,50,3
385,-1,85,40,40,70,70,85,40,70,50,70,70,70,100,70,60,70,50,60,70,1
386,-1,60,85,85,100,85,70,40,85,70,30,70,85,100,70,15,100,85,100,85,1
387,-1,85,85,50,85,100,50,85,0,50,0,50,50,100,50,85,85,50,100,85,1
388,-1,70,30,0,50,100,70,100,50,50,50,50,40,100,70,70,100,50,50,0,2
389,-1,85,60,30,30,60,85,100,70,85,40,60,40,100,85,70,100,50,70,30,2
390,-1,70,40,15,50,85,50,60,70,15,40,60,30,100,85,70,85,15,50,15,2
391,-1,50,40,50,50,50,15,50,50,70,0,30,0,85,50,50,60,50,60,0,1
392,-1,70,100,85,70,100,40,60,100,100,30,85,85,100,100,40,100,100,100,70,1
393,-1,0,100,70,60,85,30,15,60,100,30,40,100,50,100,0,40,100,60,85,1
394,-1,50,50,50,60,50,50,50,70,50,60,50,50,70,50,50,85,50,60,0,2
395,-1,40,50,60,50,50,40,40,50,60,40,50,50,70,50,70,70,50,50,50,1
396,-1,70,40,15,40,100,100,100,85,70,85,100,70,100,100,100,100,60,100,40,2
397,-1,85,100,100,85,100,60,70,70,100,70,100,100,100,100,70,100,100,85,100,1
398,-1,90,5,15,20,50,50,85,33,20,70,65,20,90,70,90,50,5,50,15,2
399,-1,15,100,70,100,50,15,40,60,100,30,40,85,60,100,15,60,100,85,100,1
400,-1,30,70,60,85,60,60,60,30,40,30,60,70,100,85,50,50,70,50,70,1
401,-1,998,998,50,50,85,85,998,30,15,30,70,70,100,85,998,85,998,50,0,2
402,-1,0,70,85,85,70,30,0,30,70,15,40,60,70,60,15,70,70,85,70,1
403,-1,50,70,30,85,50,60,70,70,85,40,50,50,85,85,50,85,50,70,50,2
404,-1,50,30,15,15,70,60,85,60,30,50,70,40,85,60,60,85,30,50,30,2
405,-1,50,60,85,50,85,40,30,60,85,40,50,50,50,50,50,40,70,85,85,1
406,-1,50,50,50,50,85,40,50,50,50,50,50,50,100,50,50,85,50,60,50,2
407,-1,60,30,30,30,60,30,85,60,40,15,60,30,85,60,50,70,15,70,30,2
408,-1,85,85,50,85,100,15,40,40,15,15,70,85,85,100,30,70,0,70,85,1
409,-1,50,50,50,60,50,50,50,50,50,40,50,50,50,50,50,50,50,70,50,1
410,-1,50,70,50,60,70,60,70,70,85,60,60,60,70,70,50,100,60,100,60,2
411,-1,40,15,0,30,100,70,15,40,100,15,85,30,100,100,70,100,15,100,0,2
412,-1,70,85,85,60,100,60,70,50,100,85,85,70,85,70,85,100,70,100,85,1
413,-1,60,50,40,60,70,50,60,40,60,40,50,40,60,60,40,60,60,50,40,2
414,-1,50,50,30,40,50,85,85,50,50,50,50,50,50,50,50,70,50,70,50,2
415,-1,15,70,70,70,100,40,40,60,60,0,50,70,100,70,0,40,50,100,70,1
416,-1,60,50,30,60,100,50,70,40,50,30,50,40,85,70,60,85,50,70,0,2
417,-1,40,100,70,70,100,40,85,70,100,60,100,100,100,100,50,85,100,85,100,1
418,-1,50,40,50,50,60,50,50,50,50,40,50,50,40,50,50,60,50,70,40,1
419,-1,0,50,70,50,50,40,15,60,50,0,50,0,0,0,0,50,50,85,85,1
420,-1,85,60,60,60,85,60,60,70,70,40,85,60,85,85,40,100,70,100,40,2
421,-1,50,70,50,50,50,50,50,70,50,40,50,50,50,50,50,70,50,70,50,1
422,-1,50,50,-9,70,70,40,50,50,50,50,15,50,70,50,50,70,50,70,15,2
423,-1,30,40,40,60,60,40,60,40,40,40,40,50,70,50,60,70,30,55,15,2
424,-1,70,85,85,70,85,60,50,70,85,85,70,85,100,85,0,85,70,85,85,1
425,-1,85,85,70,50,100,50,85,85,70,15,50,100,50,85,50,100,70,100,50,1
426,-1,998,85,85,100,85,30,30,85,70,50,60,60,85,50,0,40,60,50,70,1
427,-1,40,50,50,60,60,40,60,50,50,50,30,50,50,50,50,60,40,70,40,1
428,-1,70,85,70,60,85,70,40,70,85,70,70,40,85,85,85,85,60,100,70,1
429,-1,50,40,40,40,50,50,60,60,50,40,50,50,60,50,40,100,50,50,30,2
430,-1,85,85,85,60,85,70,60,60,70,40,70,85,85,70,40,85,70,70,85,1
431,-1,40,15,30,15,70,30,60,60,60,40,30,40,100,70,30,100,40,85,0,2
432,-1,50,85,70,50,60,30,30,70,85,40,50,50,50,70,15,60,50,85,85,1
433,-1,70,50,70,100,85,85,70,70,100,70,70,70,100,85,50,100,70,85,15,2
434,-1,70,40,15,30,50,40,85,40,50,40,30,70,100,50,60,70,50,60,40,2
435,-1,30,0,85,0,50,70,0,70,100,60,60,998,50,50,15,85,50,100,50,1
436,-1,70,85,100,100,100,40,70,40,70,30,85,70,100,70,70,60,60,85,100,1
437,-1,100,15,0,15,50,15,100,15,50,15,50,0,100,100,85,100,50,50,0,2
438,-1,40,70,60,60,50,70,50,70,70,40,50,50,85,70,50,70,60,70,60,1
439,-1,998,50,70,40,85,85,85,70,85,50,85,50,85,85,70,85,998,85,30,2
440,-1,60,50,50,50,70,40,70,70,50,50,50,40,70,60,40,70,50,50,50,2
441,-1,30,100,60,70,85,60,60,60,100,40,40,85,85,100,85,85,100,85,100,3
442,-1,50,0,0,50,65,50,70,50,0,50,50,50,100,50,50,70,50,50,0,2
443,-1,50,50,60,50,70,50,70,50,100,50,50,100,60,100,50,70,100,100,100,4
444,-1,20,90,100,70,60,50,30,40,60,15,998,80,60,60,10,40,70,100,85,1
445,-1,15,85,85,70,70,85,0,100,100,15,70,85,85,85,30,100,100,100,85,1
446,-1,50,50,30,0,50,70,70,70,50,60,50,50,70,50,30,85,50,100,30,3
447,-1,40,50,15,60,70,50,60,50,40,70,0,0,60,999,999,30,40,70,0,1
448,-1,15,60,60,40,50,15,40,40,60,40,50,85,60,40,15,40,50,50,85,1
449,-1,0,85,85,85,85,50,30,85,100,50,50,85,85,85,0,85,85,100,85,1
450,-1,50,50,50,85,70,50,85,50,50,60,50,50,50,50,50,85,50,60,50,1
451,-1,60,0,70,100,100,100,100,70,70,70,80,50,80,60,80,100,100,100,100,1
452,-1,85,60,50,50,60,50,40,40,50,40,50,50,85,50,50,100,50,85,50,2
453,4,50,50,50,60,60,60,50,50,50,60,50,50,50,70,50,100,50,85,70,2
454,-1,70,60,50,60,50,60,85,50,50,60,50,50,70,50,70,85,40,70,30,2
455,-1,50,70,50,85,60,50,50,50,50,50,30,50,70,50,50,85,30,85,50,2
456,-1,70,40,15,30,70,70,70,60,50,50,60,15,70,70,70,85,50,85,0,2
457,-1,998,998,998,60,60,70,70,60,0,60,70,0,100,70,999,100,40,70,15,2
458,-1,40,70,70,60,70,40,40,40,85,40,50,70,50,85,60,85,85,85,85,1
459,-1,10,70,70,80,70,40,40,40,70,50,55,50,50,70,30,45,70,90,70,1
460,-1,70,85,100,50,70,50,50,50,50,40,50,85,85,70,60,50,40,80,85,1
461,1,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,85,100,1
462,-1,30,70,50,50,50,40,30,70,50,15,50,60,50,50,0,60,50,85,40,1
463,-1,50,50,40,50,50,40,50,30,50,30,50,50,50,50,50,85,15,60,15,2
464,-1,70,50,30,60,50,40,70,60,50,60,50,50,100,50,50,100,15,50,50,2
465,-1,998,50,85,40,85,70,85,85,100,60,50,85,100,100,998,100,998,70,85,2
466,-1,50,60,50,40,70,40,50,100,50,40,60,40,70,50,40,85,50,85,50,2
467,-1,85,70,60,60,85,85,70,85,60,60,50,60,85,85,50,85,85,100,85,2
468,-1,0,85,100,70,60,0,0,40,85,15,15,60,70,85,0,60,60,100,60,1
469,-1,30,50,50,70,35,50,60,50,50,30,30,50,100,85,50,30,50,85,85,1
470,-1,50,50,60,50,70,15,40,50,70,50,40,60,50,85,50,60,85,70,85,1
471,-1,85,0,15,40,50,50,70,50,0,40,50,30,85,70,50,85,0,85,15,2
472,-1,50,70,60,50,70,40,50,70,70,30,40,70,70,70,15,70,70,70,50,1
473,-1,85,50,30,70,60,30,70,70,15,60,0,0,85,50,50,85,15,50,85,2
474,-1,40,100,100,85,100,70,70,85,100,40,100,100,100,100,0,70,100,100,100,1
475,-1,0,50,60,60,70,40,30,70,50,30,60,50,50,50,0,70,50,70,60,1
476,-1,50,50,50,50,50,50,50,50,50,50,50,30,70,50,50,60,50,50,40,2
477,-1,0,100,100,100,100,85,100,50,100,85,100,100,100,100,100,100,100,100,100,1
478,-1,0,90,100,70,100,10,10,40,90,40,20,100,70,100,0,30,100,100,100,1
479,-1,50,50,50,70,100,70,60,60,0,70,85,0,70,70,50,100,0,50,0,2
480,-1,50,50,50,85,100,50,50,50,100,70,85,60,100,100,85,100,100,85,30,2
481,-1,50,50,0,40,50,60,85,85,50,15,50,50,85,85,85,100,50,85,0,2
482,-1,50,50,40,70,50,50,60,50,50,40,50,40,60,50,40,60,50,70,40,2
483,-1,0,70,60,70,85,40,30,85,85,15,85,85,85,85,30,85,85,100,70,4
484,-1,70,100,70,100,85,65,40,70,85,70,100,70,100,70,50,50,85,85,65,1
485,-1,70,40,40,40,100,15,100,40,50,40,100,50,100,100,100,50,15,100,30,2
486,-1,50,0,0,0,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2
487,-1,0,0,0,50,40,0,0,40,50,40,50,50,50,50,0,100,50,40,0,1
488,-1,15,60,70,60,60,50,30,60,60,40,50,60,70,70,15,70,50,85,40,1
489,-1,85,100,50,100,100,0,50,0,100,0,0,0,100,100,0,0,0,0,100,1
490,-1,30,85,60,65,80,60,40,70,50,15,50,70,80,90,0,90,50,100,65,1
491,-1,998,85,50,40,85,40,60,60,85,60,70,15,100,50,50,60,85,70,85,1
492,-1,0,30,15,30,60,85,100,50,70,0,60,40,60,60,15,85,998,0,0,2
493,-1,30,60,0,85,50,30,0,40,0,40,0,30,30,50,50,70,0,85,30,2
494,-1,50,70,70,70,85,40,40,70,60,60,70,85,100,85,40,85,60,85,85,1
495,-1,30,100,100,100,100,15,50,70,100,15,60,85,100,100,15,85,100,100,100,1
496,-1,40,40,60,60,60,40,50,70,85,30,60,60,85,60,15,85,60,60,60,1
497,-1,40,-9,-9,60,-9,30,-9,40,-9,20,-9,-9,-9,-9,30,-9,60,-9,60,1
498,-1,30,50,50,50,50,60,50,50,50,998,50,50,50,50,50,50,50,100,40,2
499,-1,60,70,50,50,50,40,50,60,60,40,50,50,60,60,40,60,50,70,40,3
500,-1,0,60,40,60,60,60,60,60,60,60,60,40,50,60,40,60,60,100,60,3
501,-1,0,85,100,60,50,15,30,60,60,15,50,50,30,60,30,60,60,60,50,1
502,-1,70,60,60,70,85,70,60,70,60,70,70,70,70,70,70,60,60,60,100,1
503,-1,0,100,100,85,100,30,30,60,100,40,50,100,85,100,0,85,100,100,100,1
504,-1,50,40,40,40,60,50,70,60,50,50,50,60,75,75,60,75,60,75,15,2
505,-1,50,50,60,70,60,40,50,70,50,60,60,50,70,50,50,85,50,60,40,1
506,-1,50,40,60,30,100,60,70,50,60,40,70,70,100,100,50,85,60,100,40,2
507,-1,60,50,40,60,50,50,60,60,50,50,60,60,70,60,40,60,40,70,60,2
508,-1,50,0,50,20,100,50,100,40,10,30,90,40,100,80,10,80,0,30,0,2
509,-1,85,50,50,80,80,85,70,85,50,85,50,60,100,60,40,85,60,60,100,1
510,-1,100,70,70,100,100,100,100,100,60,100,100,100,100,100,70,100,100,100,100,2
511,-1,15,-9,85,85,100,15,15,70,-9,60,-9,-9,-9,-9,15,70,-9,-9,70,1
512,-1,50,50,50,85,70,40,50,70,50,40,50,30,85,50,60,70,15,70,30,2
513,-1,50,50,50,50,50,50,50,50,0,40,50,30,70,50,50,70,50,50,50,2
514,-1,50,100,30,100,100,40,85,40,85,60,100,50,50,50,40,70,85,100,50,2
515,-1,40,60,50,40,60,50,85,60,70,40,50,50,100,70,50,100,50,85,60,2
516,2,50,0,15,70,50,60,60,70,50,70,85,50,50,50,60,15,50,100,0,3
517,-1,70,50,0,85,100,0,70,50,50,0,50,50,100,100,50,100,60,60,0,2
518,-1,40,50,30,70,85,40,70,60,50,60,40,50,85,85,60,70,30,70,50,2
519,-1,60,70,50,60,85,60,50,60,50,60,40,50,70,50,50,60,40,60,100,1
520,-1,85,100,100,85,100,60,100,70,100,0,100,100,100,100,0,70,100,100,85,1
521,-1,30,100,100,85,100,30,40,70,100,30,85,100,70,100,0,85,100,100,60,1
522,-1,50,50,50,50,40,50,50,50,40,50,50,50,50,50,0,50,30,60,50,1
523,-1,50,100,70,100,100,85,100,100,50,100,100,0,100,85,60,100,50,100,70,1
524,-1,40,40,40,60,70,60,60,60,50,60,50,60,60,50,50,70,50,70,30,2
525,-1,50,40,50,70,50,60,60,60,60,60,50,50,70,70,50,85,50,60,40,2
526,-1,50,85,70,85,100,70,60,70,100,70,85,100,50,100,999,60,100,100,85,1
527,-1,70,30,15,50,70,60,70,15,15,40,50,0,100,50,30,30,0,60,15,2
528,-1,50,50,70,85,100,85,70,85,85,40,85,100,100,100,40,85,85,85,85,1
529,-1,30,50,0,15,60,85,85,70,50,30,100,15,30,15,30,100,998,85,30,2
530,-1,50,60,70,60,70,50,70,70,60,15,70,50,100,70,50,100,0,85,0,2
531,-1,60,85,60,70,100,70,60,70,70,60,100,100,60,100,40,100,70,85,70,1
532,-1,50,50,60,40,15,60,50,50,50,30,50,0,60,50,40,70,40,60,15,2
533,-1,15,85,85,60,100,30,30,70,100,40,50,85,50,100,0,60,85,85,60,1
534,-1,85,50,50,60,85,50,60,60,40,50,50,40,100,50,50,100,40,50,50,2
535,-1,15,85,60,60,85,60,30,70,70,50,60,70,70,70,998,85,70,85,60,1
536,-1,70,60,60,50,85,60,60,85,60,70,50,70,85,85,60,100,60,100,70,1
537,-1,50,40,50,50,50,40,60,70,50,30,50,50,50,50,40,70,50,85,50,3
538,-1,50,60,30,60,60,70,85,50,60,70,70,40,100,50,998,85,30,100,15,2
539,-1,50,50,30,30,70,60,70,50,70,60,60,50,100,100,60,100,50,50,30,2
540,-1,85,40,40,40,85,40,60,60,60,40,40,30,100,70,40,85,70,50,0,2
541,-1,30,60,70,50,70,70,40,70,50,40,50,50,50,50,50,60,50,85,60,1
542,-1,30,40,40,85,70,40,60,60,85,15,50,70,85,85,60,70,100,85,15,2
543,-1,999,50,40,50,-9,50,90,50,50,50,50,20,90,50,999,50,30,40,999,1
544,-1,100,1,80,100,100,100,80,100,8,100,10,80,100,100,100,90,10,90,100,2
545,-1,100,70,60,70,50,70,50,50,50,40,40,50,100,70,40,70,50,70,50,1
546,-1,30,50,30,50,70,60,60,60,50,15,40,50,70,50,15,85,50,60,15,2
547,-1,40,60,85,60,85,50,85,85,85,15,50,85,85,85,15,85,85,85,60,1
548,-1,0,50,50,60,85,40,50,50,50,40,40,85,100,60,50,60,50,60,70,3
549,-1,60,50,50,40,50,60,50,60,50,50,50,50,85,50,50,85,50,70,40,2
550,-1,40,40,0,0,100,60,85,30,0,30,50,15,100,100,100,100,0,60,0,2
551,-1,85,85,0,40,40,15,85,30,0,50,30,40,85,85,70,85,15,60,0,2
552,-1,60,50,50,50,70,40,50,50,50,40,30,50,50,50,50,85,50,70,50,2
553,-1,50,95,85,70,100,40,50,60,50,40,60,80,100,70,0,60,50,80,80,1
554,-1,50,50,15,30,85,50,60,50,50,30,50,40,85,50,60,100,50,50,30,2
555,-1,40,50,50,50,85,50,50,50,40,30,50,50,85,50,50,85,40,85,30,2
556,-1,60,70,50,50,85,999,30,70,85,30,40,85,50,85,60,50,70,85,40,1
557,-1,15,100,50,50,100,30,40,50,100,40,15,100,50,100,50,40,100,85,85,1
558,-1,85,60,85,85,30,85,80,50,70,50,15,50,15,50,50,30,85,85,50,1
559,-1,30,40,40,50,60,50,60,60,50,40,70,60,50,50,15,85,50,100,15,2
560,-1,85,60,70,50,60,50,85,60,70,60,70,50,85,85,60,85,50,50,50,2
561,-1,0,100,50,60,50,50,30,70,50,50,50,50,25,50,0,65,60,100,50,1
562,-1,70,60,60,30,85,60,60,70,70,40,60,70,70,70,40,85,70,70,70,1
563,-1,70,50,50,50,50,70,85,60,50,60,50,50,100,50,50,85,50,50,0,2
564,-1,60,60,30,40,50,60,85,70,50,50,70,40,60,60,60,70,50,70,30,2
565,-1,85,40,50,30,85,50,85,50,50,50,50,50,85,100,60,70,50,70,40,2
566,-1,50,40,60,80,90,80,50,40,50,50,30,40,80,60,40,70,70,30,40,1
567,-1,0,70,85,100,85,60,30,70,50,15,70,85,15,100,0,85,70,100,70,1
568,-1,100,85,50,50,100,50,50,85,0,70,50,0,100,100,50,100,0,100,50,2
569,-1,60,40,40,50,50,50,60,40,40,50,50,30,60,85,50,70,40,70,30,2
570,-1,50,60,50,50,70,50,50,60,70,30,60,70,70,70,30,85,70,85,70,1
571,-1,60,60,60,50,60,50,60,60,70,60,60,50,70,70,50,70,50,70,998,2
572,-1,40,70,85,70,85,40,30,60,85,40,50,85,60,85,15,60,85,60,85,1
573,-1,100,40,15,40,70,40,100,70,40,60,70,30,100,100,85,70,40,70,40,2
574,-1,50,0,85,100,100,85,0,100,0,85,0,70,100,30,60,85,0,100,999,1
575,-1,998,85,70,85,60,15,60,60,85,50,60,60,60,60,50,85,85,100,60,1
576,-1,0,70,70,30,-9,40,30,60,-9,40,-9,-9,70,-9,0,50,50,70,60,1
577,-1,15,85,85,70,100,50,15,85,100,40,50,85,50,85,0,70,85,85,85,1
578,-1,60,0,15,30,100,50,60,40,50,30,50,15,60,50,85,60,50,85,15,2
579,-1,50,0,15,0,85,60,85,60,50,40,60,15,85,85,70,85,15,70,0,2
580,-1,50,50,50,60,70,60,70,85,70,70,50,50,85,50,50,50,60,70,50,1
581,-1,50,50,50,50,50,50,50,30,50,30,50,50,50,50,50,85,50,50,50,3
582,-1,85,85,70,100,85,70,70,50,70,60,70,70,85,70,60,60,70,70,100,1
583,-1,50,50,60,60,70,30,40,50,50,40,50,50,60,50,15,70,50,60,40,1
584,-1,40,60,70,85,85,40,40,40,40,40,40,50,100,100,0,85,40,70,40,1
585,-1,50,50,50,60,70,85,50,100,100,85,50,50,85,50,50,85,70,85,70,1
586,-1,60,70,70,70,70,15,70,60,70,60,70,70,70,70,60,70,70,85,70,4
587,-1,100,15,15,60,85,70,100,60,0,70,70,50,100,85,85,85,0,70,0,2
588,-1,50,50,50,50,70,50,50,50,50,50,40,50,50,50,50,50,50,50,50,2
589,-1,70,60,15,30,100,70,60,50,70,50,70,50,100,60,40,100,60,70,0,2
590,-1,15,50,50,50,50,40,50,50,50,15,50,50,50,50,15,50,50,50,50,1
591,-1,70,70,0,30,60,70,100,70,50,50,50,50,85,50,85,100,50,70,0,2
592,-1,85,60,30,60,15,60,85,100,0,70,60,30,100,0,998,50,70,85,0,2
593,-1,999,50,50,30,85,30,50,50,50,40,50,998,100,70,50,85,40,85,60,2
594,-1,30,50,70,60,70,40,50,60,60,0,50,50,85,70,15,85,50,70,40,1
595,-1,30,40,40,15,50,30,50,50,70,50,50,50,70,50,50,70,50,50,30,2
596,-1,70,15,0,15,50,70,60,60,50,15,50,50,100,50,60,100,50,50,0,2
597,-1,30,85,60,40,85,40,70,50,100,50,50,50,85,100,50,85,85,100,85,3
598,-1,100,40,50,85,100,85,100,70,0,70,100,60,100,100,50,100,0,100,0,2
599,-1,0,70,85,60,60,30,30,50,70,40,40,60,60,70,0,70,70,85,60,1
600,-1,40,100,100,100,100,70,15,100,10,60,100,100,100,100,0,85,100,100,100,1
601,-1,50,85,85,85,85,50,50,85,85,50,85,85,85,85,0,85,85,100,85,1
602,-1,50,40,15,40,50,40,70,40,50,40,70,40,50,50,50,70,50,50,0,2
603,-1,15,70,70,60,50,50,40,60,50,0,30,50,50,50,15,70,50,85,30,1
604,-1,998,50,50,70,85,40,70,50,50,32,65,30,50,50,999,80,50,70,999,2
605,-1,40,70,50,40,50,40,50,85,50,40,50,50,50,50,40,100,50,85,70,1
606,-1,50,85,100,85,50,70,15,70,70,60,60,70,60,85,50,70,60,85,85,1
607,-1,50,50,40,30,85,40,70,70,50,60,50,30,60,50,50,100,50,998,50,2
608,-1,50,60,60,60,50,50,50,50,60,30,50,60,60,70,15,60,60,70,60,1
609,-1,50,85,40,70,50,50,60,40,50,30,50,50,50,50,50,85,50,85,50,2
610,-1,0,60,60,70,60,0,15,40,60,40,15,50,30,50,50,60,50,85,85,1
611,-1,40,50,70,70,60,40,50,70,50,40,50,50,70,50,40,70,50,70,50,1
612,-1,85,0,30,30,85,85,85,70,85,30,85,85,100,100,100,100,85,85,0,2
613,-1,60,85,60,70,100,85,60,85,70,50,60,70,70,85,70,100,70,85,85,1
614,-1,0,50,70,70,85,30,60,60,60,50,100,50,100,100,50,85,60,100,15,2
615,-1,50,50,60,60,85,50,50,50,50,50,50,60,100,70,50,100,50,60,50,1
616,-1,60,40,15,40,70,70,85,85,50,60,70,15,70,50,85,85,50,70,0,2
617,-1,85,15,50,50,50,40,40,60,85,40,30,50,100,85,40,70,50,70,50,1
