Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113
1932,5,2,1,1,99,2,4,20,6,10,-1,1,2,1,1,1,-1,2,1,2,28,-1,100,100,100,100,100,100,100,60,100,50,100,100,100,100,0,100,100,100,100
1933,6,3,-1,1,6,1,1,83,1,9,14,5,-1,1,1,1,-1,1,2,3,-9,-1,70,50,15,70,100,60,85,60,30,15,60,0,100,70,50,85,50,50,0
1934,5,4,-1,1,99,1,5,22,6,9,-1,8,-1,2,1,1,-1,1,1,2,15,-1,50,0,0,50,65,50,70,50,0,50,50,50,100,50,50,70,50,50,0
1935,7,2,1,1,99,1,1,35,5,6,9,1,2,5,3,2,-1,1,1,1,2,-1,50,50,60,70,70,70,70,70,70,60,50,50,70,50,50,85,50,85,30
1936,7,2,2,1,99,1,4,59,1,13,9,1,-1,1,1,1,-1,1,1,3,22,-1,50,51,50,85,50,40,51,51,50,30,50,51,100,50,50,100,50,84,48
1937,7,4,1,1,2,2,8,18,6,10,-1,8,3,1,1,1,-1,1,1,4,26,-1,30,0,60,40,50,40,40,70,70,50,40,50,85,100,50,30,70,85,50
1938,2,3,-1,2,5,1,4,26,4,13,-1,6,-1,1,1,1,-1,1,1,1,1,-1,40,40,30,50,40,60,60,50,0,50,40,50,70,50,50,60,0,80,0
1939,7,1,2,1,6,2,4,59,1,10,11,1,3,1,1,1,-1,1,1,2,21,-1,70,50,30,15,85,85,85,50,-9,40,85,0,85,85,60,100,30,85,0
1940,7,4,1,1,5,2,8,41,6,7,-1,6,1,1,1,1,-1,1,2,1,2,-1,40,50,50,60,60,40,60,50,50,50,30,50,50,50,50,60,40,70,40
1941,5,3,4,1,4,1,-2,27,1,11,11,1,-1,1,1,1,-1,1,1,2,23,-1,50,50,50,40,50,50,50,0,60,15,60,50,70,50,50,85,50,50,40
1942,3,3,1,1,99,1,4,34,1,12,14,1,3,1,1,1,-1,1,1,2,21,-1,50,58,50,50,60,50,67,50,89,60,57,50,89,50,50,100,50,65,25
1943,5,3,1,1,3,2,4,42,1,13,15,1,3,5,3,1,-1,1,1,2,26,-1,30,50,50,100,60,50,50,15,85,0,50,50,30,50,0,85,100,100,100
1944,7,3,-1,2,1,1,8,34,4,12,11,1,-1,1,1,1,-1,1,1,3,9,-1,85,15,50,70,100,30,50,50,70,0,0,100,85,100,50,0,50,85,100
1945,7,4,4,1,4,2,4,32,6,13,-1,1,2,1,1,1,-1,1,1,2,9,-1,50,50,50,60,60,60,50,60,70,40,60,60,60,60,50,85,85,60,50
1946,7,1,2,1,5,2,8,46,1,9,9,1,2,1,1,1,-1,1,1,2,24,-1,40,40,40,60,70,60,60,60,50,60,50,60,60,50,50,70,50,70,30
1947,7,3,-1,1,6,1,5,61,1,10,9,6,2,1,1,1,-1,1,1,3,1,4,2,76,85,52,52,0,15,31,40,40,3,41,15,85,53,40,85,99,16
1948,7,2,1,2,4,1,4,47,4,12,13,4,-1,1,1,1,-1,2,-1,4,1,-1,85,50,50,50,85,60,0,40,0,50,50,50,100,85,85,100,0,50,0
1949,1,3,1,1,99,1,5,49,4,9,-1,1,-1,5,3,4,-8,1,1,2,9,-1,999,50,40,50,-9,50,90,50,50,50,50,20,90,50,999,50,30,40,999
1950,7,1,2,1,6,1,2,56,1,10,10,1,-1,1,1,1,-1,1,1,2,13,-1,95,10,40,50,70,61,90,62,60,70,60,25,95,95,70,95,60,70,5
1951,0,-1,-1,1,3,2,8,23,6,9,-1,1,-1,1,1,1,-1,1,1,1,9,4,40,16,60,15,50,0,45,30,70,4,41,59,58,60,2,61,51,99,30
1952,7,2,-1,1,5,1,4,31,6,12,-1,8,-1,1,1,1,-1,1,1,1,3,-1,-9,-9,50,50,85,90,50,60,90,5,85,100,100,100,50,99,-9,100,5
1953,7,3,4,1,5,2,8,59,1,10,6,1,3,1,1,1,-1,1,1,2,24,-1,39,41,51,17,50,40,60,60,42,40,51,51,51,50,15,60,16,70,41
1954,4,3,-1,1,2,1,8,39,6,12,-1,1,1,1,1,1,-1,1,1,1,2,-1,0,98,99,86,100,45,18,60,100,52,73,98,59,100,54,72,100,100,100
1955,5,4,-1,1,3,1,2,63,1,7,7,5,3,2,1,1,-1,2,2,3,17,-1,100,999,999,70,100,85,999,85,15,100,40,999,100,50,50,85,50,85,999
1956,7,2,-1,1,4,1,2,81,3,9,-1,5,2,1,1,1,-1,1,2,4,26,-1,70,50,50,50,85,50,50,70,50,60,61,40,85,99,41,85,50,85,40
1957,7,1,-1,1,7,1,5,67,4,95,-1,5,1,1,1,1,-1,1,-1,2,2,-1,97,41,8,61,70,66,97,70,50,52,85,90,99,92,85,85,50,93,40
1958,7,1,-1,1,3,2,4,42,1,14,12,1,3,1,1,1,-1,1,1,2,26,-1,40,70,50,60,50,60,50,85,50,40,50,50,50,50,30,85,50,70,60
1959,7,1,-1,1,7,1,2,70,1,9,9,5,-1,1,1,1,-1,1,1,3,26,-1,61,14,12,4,71,94,96,52,12,42,84,11,100,51,83,100,1,36,0
1960,4,4,-1,1,4,1,4,57,3,11,-1,1,3,1,1,1,-1,1,2,3,19,-1,50,40,50,50,50,15,50,50,70,0,30,0,85,50,50,60,50,60,0
1961,7,2,1,1,4,1,2,58,1,14,14,1,3,2,1,1,-1,1,1,2,27,-1,69,51,59,51,83,63,58,62,53,33,48,27,96,71,30,72,16,75,61
1962,7,1,4,1,4,2,4,43,1,13,16,1,-1,1,1,1,-1,1,1,2,25,-1,0,60,100,100,85,0,0,100,50,50,0,85,0,100,0,50,70,100,85
1963,4,3,1,1,99,1,2,53,1,10,9,1,3,2,1,1,-1,1,2,2,15,-1,1,50,51,50,85,50,2,52,51,2,-9,72,84,51,0,50,51,85,61
1964,6,1,-1,1,99,1,1,62,1,9,9,1,-1,1,1,1,-1,1,1,3,5,-1,70,50,60,40,50,40,50,70,50,0,40,50,85,50,15,50,50,85,60
1965,7,1,1,1,2,2,8,33,1,14,14,1,3,1,1,1,-1,1,1,1,23,-1,0,96,85,90,85,15,16,40,100,31,41,40,40,85,16,31,100,99,70
1966,3,3,2,1,7,1,1,27,1,14,14,1,3,1,1,1,-1,1,1,2,22,-1,50,1,15,50,50,50,70,50,15,15,50,50,50,50,60,90,15,50,15
1967,3,2,1,1,4,1,7,21,6,9,-1,1,-1,2,1,1,-1,1,2,1,1,-1,66,79,47,66,74,75,48,46,16,65,51,59,59,24,69,3,19,47,97
1968,7,2,-1,1,6,2,4,53,2,13,13,1,4,1,1,1,-1,1,1,2,27,-1,15,60,15,60,15,85,15,70,70,0,40,50,85,60,0,15,60,90,15
1969,7,2,-1,1,4,1,2,58,1,10,10,4,3,1,1,1,-1,1,1,2,25,-1,70,60,70,60,70,60,60,60,50,40,60,60,85,85,70,70,50,85,50
1970,5,3,-1,1,3,2,8,21,6,10,-1,8,-1,1,1,1,-1,1,1,4,18,-1,30,70,70,85,70,40,40,60,85,40,50,85,85,85,15,85,85,50,85
1971,7,2,-1,1,5,1,1,67,4,9,-1,1,2,1,2,1,-1,1,1,1,14,-1,70,50,70,70,85,70,85,85,50,70,70,60,85,60,85,100,50,100,60
1972,5,3,2,1,5,1,4,50,1,9,11,1,3,1,1,1,-1,1,1,2,21,-1,100,0,0,100,100,52,100,85,100,70,100,100,100,100,100,100,100,100,0
1973,7,3,-1,1,2,2,8,65,6,13,-1,1,2,1,1,1,-1,1,1,3,13,-1,24,71,61,50,70,31,40,61,50,25,50,40,40,50,2,78,50,85,70
1974,4,1,-1,1,2,1,1,60,1,11,12,1,2,1,1,1,-1,1,1,2,14,-1,71,87,98,72,90,45,30,45,100,40,99,100,100,99,17,74,100,94,84
1975,7,2,2,1,7,1,1,64,1,9,9,7,3,1,1,1,-1,1,1,2,12,-1,85,60,15,0,100,85,100,40,0,30,85,15,100,70,100,85,0,100,0
1976,7,1,4,1,1,1,7,47,5,12,-1,7,1,1,1,1,-1,2,1,1,7,-1,10,90,60,47,48,35,40,55,80,30,35,80,30,70,0,80,55,95,35
1977,7,4,-1,1,6,1,2,56,4,6,10,1,-1,1,1,1,-1,1,2,2,12,-1,40,15,30,15,70,30,60,60,60,40,30,40,100,70,30,100,40,85,0
1978,7,2,-1,2,3,1,4,49,1,12,10,1,-1,5,3,4,4,1,1,1,-9,-1,70,85,100,50,70,50,50,50,50,40,50,85,85,70,60,50,40,80,85
1979,2,3,1,1,99,1,4,38,1,9,13,1,-1,1,1,1,-1,2,1,2,17,-1,85,50,50,60,100,50,50,60,0,70,50,0,100,50,0,100,50,70,50
1980,7,1,-1,1,99,1,5,67,1,12,9,1,3,1,1,1,-1,1,2,1,14,-1,70,15,0,40,85,40,85,30,50,0,50,60,100,85,30,100,50,85,0
1981,7,3,-1,1,4,1,5,82,1,6,8,5,3,1,1,-9,-1,2,2,3,-9,-1,0,16,51,16,61,15,30,70,0,51,70,0,100,42,0,84,0,84,18
1982,7,3,1,1,2,2,8,46,6,15,13,1,-1,1,3,1,-1,1,1,2,25,-1,40,100,85,100,100,70,60,100,100,40,85,100,60,100,30,100,100,100,100
1983,7,2,-1,1,5,1,2,45,1,13,13,1,-1,1,1,1,-1,1,1,1,25,-1,50,15,0,40,50,30,60,15,50,15,50,30,50,50,30,15,50,50,0
1984,7,1,2,1,6,1,4,72,3,13,-1,1,3,1,1,1,-1,1,1,1,-9,-1,85,40,30,15,85,70,100,60,30,70,100,50,100,85,100,85,0,85,0
1985,7,1,4,1,2,2,8,69,6,10,-1,1,-1,1,1,1,-1,1,1,3,17,-1,0,60,60,0,70,50,50,85,70,0,50,70,70,85,15,85,60,85,70
1986,7,1,-1,1,3,1,5,39,1,13,8,1,2,1,1,1,-1,1,1,2,19,-1,50,62,62,70,85,16,61,41,16,55,17,77,69,60,50,43,29,41,71
1987,7,2,1,1,3,1,8,57,4,9,-1,1,-1,5,1,1,-1,1,1,2,21,-1,60,60,70,70,70,85,70,70,85,40,70,70,85,70,30,70,70,85,70
1988,7,1,-1,1,7,1,4,34,1,14,12,1,3,5,1,1,-1,1,1,2,22,-1,60,15,15,60,50,15,85,70,40,60,50,15,100,50,70,85,15,85,15
1989,2,3,4,1,3,1,4,35,4,10,-1,1,-1,5,3,4,4,1,1,2,16,-1,50,40,50,70,70,60,50,50,50,60,50,50,60,50,50,85,60,60,60
1990,4,3,-1,1,3,1,8,46,1,10,11,1,2,1,1,1,-1,1,1,1,19,-1,60,40,70,85,70,30,70,60,70,30,70,70,85,70,40,85,70,70,30
1991,7,2,-1,1,99,1,2,50,1,10,10,1,3,2,1,1,-1,1,1,2,17,-1,70,60,70,85,100,30,60,85,85,60,60,70,100,60,60,60,70,100,100
1992,7,2,-1,1,3,2,8,56,1,9,9,1,2,1,1,1,-1,1,2,3,18,-1,50,66,84,80,71,60,16,40,84,41,41,51,60,50,40,87,70,71,51
1993,2,4,-1,1,4,1,2,29,1,10,12,7,2,1,1,1,-1,1,1,2,17,-1,70,45,15,55,50,50,40,40,50,30,50,50,70,85,45,100,15,70,0
1994,7,1,2,1,6,2,4,61,5,9,-1,7,-1,6,3,4,2,1,1,2,9,-1,85,30,1,70,84,60,99,85,0,70,85,-9,85,85,60,99,30,85,1
1995,7,1,-1,2,1,1,2,37,5,4,-1,1,2,2,1,1,-1,1,1,1,5,-1,76,72,40,94,82,24,52,5,89,86,30,73,97,85,30,12,92,97,100
1996,4,3,-1,1,6,1,5,38,6,10,-1,1,-1,2,1,1,-1,1,1,1,1,-1,70,60,60,70,85,70,60,70,60,70,70,70,70,70,70,60,60,60,100
1997,4,4,-1,2,99,1,2,42,4,10,-1,1,2,1,1,1,-1,1,1,4,8,-1,100,-9,70,-9,85,85,85,85,70,85,30,-9,100,30,100,100,60,50,50
1998,7,1,1,1,1,1,6,37,1,13,14,1,-1,1,1,1,-1,1,1,1,22,-1,40,100,100,85,100,70,70,85,100,40,100,100,100,100,0,70,100,100,100
1999,7,1,4,1,6,1,5,69,1,10,10,5,3,1,1,1,-1,1,1,2,22,-1,85,15,0,30,-9,70,85,60,15,30,50,40,100,60,85,100,0,50,0
2000,0,-1,-1,1,6,1,4,35,1,13,14,7,3,1,1,1,-1,1,-1,1,24,-1,50,40,40,30,85,50,70,50,50,50,50,60,85,70,50,100,50,60,30
2001,5,2,2,1,6,1,4,69,1,12,10,5,3,5,2,4,1,1,1,2,17,-1,85,40,15,60,70,40,85,40,40,30,60,40,100,85,85,70,15,85,15
2002,7,1,-1,1,99,1,5,54,4,9,-1,1,-1,1,1,1,-1,2,1,2,15,-1,85,50,30,70,60,30,70,70,15,60,0,0,85,50,50,85,15,50,85
2003,3,3,2,1,4,2,4,34,1,13,9,1,-1,1,1,1,-1,1,1,4,14,-1,50,70,50,85,60,50,50,50,50,50,30,50,70,50,50,85,30,85,50
2004,7,3,1,1,99,2,-2,67,4,13,-1,1,2,2,3,4,2,1,-1,3,15,-1,30,60,85,60,85,50,30,50,50,0,50,85,50,70,15,40,50,50,85
2005,5,1,-1,1,4,1,2,79,3,4,-1,5,3,1,1,1,-1,1,2,3,11,-1,85,85,15,50,85,50,-9,-9,0,40,60,30,100,85,50,85,0,-9,0
2006,7,2,-1,1,99,1,8,73,4,10,-1,5,3,1,1,1,-1,2,2,3,3,-1,60,60,60,40,70,40,50,60,70,60,60,60,70,70,60,85,70,85,70
2007,7,2,-1,1,2,1,8,53,6,16,-1,4,3,1,1,4,1,1,1,1,12,-1,15,100,85,85,85,30,50,40,100,40,50,85,50,100,0,70,85,100,70
2008,7,2,-1,1,6,1,4,57,1,13,13,1,3,1,1,1,-1,1,1,2,22,-1,70,60,50,60,50,60,85,50,50,60,50,50,70,50,70,85,40,70,30
2009,4,2,-1,1,4,1,1,56,1,13,10,1,3,1,1,1,-1,1,1,2,24,-1,75,50,51,80,99,30,50,50,50,50,99,51,100,86,50,100,88,49,83
2010,7,2,2,1,6,2,1,69,1,12,9,5,-1,1,1,1,-1,1,2,1,7,-1,51,60,3,71,41,61,95,1,51,31,51,16,89,52,60,100,17,85,2
2011,7,4,-1,1,99,2,8,21,6,10,-1,8,2,3,3,1,-1,1,1,2,16,-1,-9,50,30,-9,65,50,25,-9,50,25,35,50,50,50,-9,50,50,90,60
2012,3,3,-1,1,4,1,2,90,3,9,-1,5,-1,1,1,1,-1,2,2,1,2,1,41,41,58,71,51,30,16,50,2,50,50,29,69,50,50,16,16,52,71
2013,6,2,4,1,2,2,8,44,6,13,-1,1,2,5,2,1,-1,1,1,1,15,-1,50,85,85,85,85,50,50,85,85,50,85,85,85,85,0,85,85,100,85
2014,6,2,-1,1,5,1,3,72,1,10,10,5,3,2,1,1,-1,1,1,2,19,-1,69,49,51,80,50,51,61,70,50,61,70,50,71,51,41,42,60,92,50
2015,6,4,4,1,6,2,4,51,1,9,9,1,-1,1,1,1,-1,1,1,2,19,-1,70,60,50,40,50,70,50,50,50,40,50,40,85,50,50,85,30,50,15
2016,7,1,1,2,1,2,4,19,6,10,-1,1,3,5,3,1,-1,1,1,4,13,-1,50,60,100,100,100,100,15,100,100,100,100,100,15,100,50,100,100,100,0
2017,5,3,2,2,5,2,8,29,6,12,11,1,2,1,1,1,-1,1,1,2,16,-1,50,40,0,85,30,60,85,60,50,50,60,40,70,50,30,100,15,60,0
2018,7,1,1,1,2,1,1,74,3,13,-1,5,2,2,1,1,-1,1,1,3,25,-1,61,91,97,99,86,70,31,86,73,62,71,85,71,87,2,85,72,99,100
2019,5,1,-1,1,2,1,5,37,1,13,13,1,2,1,1,1,-1,1,1,1,16,-1,0,97,94,82,60,19,10,74,98,0,30,98,64,97,0,94,96,100,98
2020,7,1,2,1,6,1,4,57,4,11,-1,1,2,1,1,1,-1,1,1,2,12,-1,89,55,40,94,86,78,87,89,59,81,80,63,93,82,85,95,66,90,57
2021,7,2,-1,1,99,2,5,65,4,9,9,1,-1,1,1,1,-1,1,1,2,16,-1,31,65,32,62,51,43,58,51,84,40,50,39,90,51,86,88,71,62,44
2022,3,4,-1,1,3,2,8,33,1,10,11,1,2,1,1,1,-1,1,1,1,21,-1,20,42,73,65,61,33,66,72,65,69,54,54,38,69,51,73,61,94,4
2023,7,1,-1,1,2,2,8,45,1,13,10,1,-1,1,1,1,-1,1,1,2,15,-1,30,85,85,85,85,30,998,70,100,15,50,85,70,100,15,998,85,100,70
2024,7,3,2,1,2,2,8,50,4,13,-1,1,3,1,1,1,-1,1,1,1,22,-1,0,89,70,17,90,52,8,32,100,9,50,80,31,84,16,51,98,75,51
2025,5,3,-1,1,5,1,1,78,3,10,-1,5,3,1,1,1,-1,1,1,3,13,-1,40,60,70,60,50,50,40,70,50,40,50,60,85,70,40,70,50,50,40
2026,7,2,1,1,2,2,8,37,4,9,-1,4,2,1,1,1,-1,1,1,1,7,-1,51,59,60,61,51,30,42,64,71,2,52,51,51,52,10,71,92,83,50
2027,3,4,-1,1,4,1,7,19,1,13,14,7,-1,1,1,1,-1,1,1,2,27,2,50,60,50,50,60,50,70,50,50,40,50,100,100,100,50,100,30,85,60
2028,7,3,2,1,5,1,1,72,1,12,9,5,-1,1,1,1,-1,1,-1,2,25,-1,50,50,30,40,60,30,60,70,50,40,50,40,70,50,50,70,50,50,50
2029,5,3,1,1,99,1,5,50,4,11,-1,6,3,5,3,2,-1,1,1,1,1,-1,-9,85,51,52,-9,49,53,52,29,50,14,52,85,61,43,63,41,66,51
2030,7,3,2,1,99,1,4,78,4,14,-1,5,3,1,3,1,-1,1,2,3,17,-1,51,65,54,72,-9,64,65,88,60,58,56,62,81,61,56,96,55,94,61
2031,7,1,-1,2,2,1,4,56,4,10,10,4,2,1,1,4,1,1,1,4,11,-1,71,100,100,85,100,15,100,87,100,41,100,100,100,100,17,100,100,100,86
2032,7,2,1,1,5,1,6,76,1,9,14,7,3,1,3,1,-1,1,-1,2,24,-1,100,85,50,60,85,70,85,70,85,70,85,40,100,100,70,100,70,100,50
2033,5,2,-1,1,5,1,4,27,6,14,13,1,-1,1,1,1,-1,1,1,2,26,-1,10,90,10,0,70,90,70,50,90,50,80,90,100,90,30,65,90,90,40
2034,7,2,-1,1,1,2,8,46,1,12,13,1,-1,2,1,1,-1,1,1,2,26,-1,40,50,85,60,50,40,40,60,100,60,50,50,60,50,15,70,50,85,60
2035,7,1,2,1,6,1,1,73,1,13,10,5,3,1,1,1,-1,1,-1,3,12,-1,75,51,15,63,81,72,91,73,62,61,61,58,100,78,85,100,50,91,26
2036,5,3,2,1,5,1,1,62,1,14,16,5,3,1,1,1,-1,1,1,2,22,-1,70,60,40,50,85,30,70,60,85,60,70,70,85,100,40,85,70,85,70
2037,7,1,1,1,3,2,8,61,4,13,-1,1,-1,1,1,1,-1,1,2,2,14,-1,30,100,70,70,100,60,85,70,100,65,70,100,85,100,40,100,100,85,60
2038,7,1,1,1,2,1,6,78,1,16,14,5,-1,1,3,1,-1,1,1,3,1,-1,40,85,85,70,70,60,40,85,85,40,60,70,85,100,30,100,70,100,85
2039,7,1,4,1,3,2,8,68,1,14,14,5,-1,1,1,1,-1,1,2,2,22,-1,10,50,85,90,80,20,30,60,60,10,70,70,85,85,20,95,50,95,50
2040,6,3,-1,1,5,1,5,73,1,10,8,1,3,1,1,1,-1,1,1,3,21,-1,70,30,50,50,77,50,70,70,40,31,61,71,85,70,50,70,30,61,51
2041,2,3,-1,1,99,1,5,49,1,11,10,1,3,1,1,1,-1,1,1,3,25,-1,70,44,45,45,61,56,51,59,53,54,54,42,95,53,59,72,31,48,46
2042,7,1,-1,1,99,1,2,90,4,10,-1,5,-1,2,1,1,-1,2,2,3,11,-1,86,61,55,70,69,70,53,40,1,67,64,70,96,82,41,60,2,59,84
2043,7,5,-1,1,6,2,8,49,1,10,13,6,3,1,1,1,-1,1,1,2,27,-1,30,30,30,15,50,70,50,40,50,0,50,50,50,50,70,60,40,100,40
2044,7,2,2,1,4,2,8,59,4,9,-1,1,2,1,1,1,-1,1,1,2,19,-1,25,30,50,0,50,25,50,50,30,0,50,0,50,50,0,85,0,85,0
2045,7,1,2,1,6,1,2,68,1,12,11,1,-1,1,1,1,-1,1,1,2,23,-1,91,2,1,20,51,21,61,73,2,48,52,1,99,75,55,100,2,75,0
2046,5,3,-1,1,4,1,5,49,1,10,14,1,3,2,1,1,-1,1,1,2,24,-1,30,85,50,50,70,15,50,60,100,50,50,60,100,100,50,85,100,100,100
2047,5,3,-1,1,4,1,5,26,6,10,-1,1,2,6,1,1,-1,1,1,1,21,-1,60,50,60,50,60,67,70,60,50,40,50,15,97,70,49,57,50,70,40
2048,2,3,-1,1,5,1,5,48,1,12,10,7,2,1,1,1,-1,1,1,2,18,-1,41,39,50,50,51,40,67,60,50,39,60,35,84,68,60,71,41,51,59
2049,7,2,4,1,2,2,8,45,1,13,9,1,3,1,1,1,-1,1,1,2,20,-1,0,60,100,70,50,50,50,50,50,0,50,40,50,50,15,70,70,100,70
2050,7,3,-1,1,99,1,4,76,1,11,5,5,-1,1,1,1,-1,1,1,2,15,-1,50,50,50,60,60,50,50,50,50,30,60,30,60,50,50,85,50,60,40
2051,6,1,1,2,2,2,8,58,6,14,-1,1,-1,2,1,1,-1,1,1,3,22,-1,15,85,70,85,85,60,60,70,85,60,70,85,70,85,15,40,85,60,85
2052,5,2,4,1,2,2,8,57,4,12,-1,1,2,1,1,1,-1,1,2,2,9,-1,0,70,85,60,30,15,15,40,60,40,15,60,0,70,15,70,60,100,30
2053,7,3,-1,1,3,2,1,25,6,14,-1,1,1,6,1,1,-1,2,1,1,5,-1,2,99,60,71,100,31,16,41,100,16,85,100,16,100,16,100,100,71,100
2054,7,1,1,1,2,2,1,73,1,16,13,5,3,1,1,1,-1,1,1,2,19,-1,-9,100,100,100,100,40,30,-9,85,0,-9,85,100,-9,0,85,50,100,100
2055,7,1,2,1,6,1,4,67,1,10,14,5,-1,1,1,1,-1,1,2,3,19,-1,60,40,30,60,85,60,70,60,30,30,70,60,85,85,70,85,15,50,0
2056,7,3,1,1,99,2,8,32,1,13,9,1,3,1,1,1,-1,1,1,2,21,-1,40,77,83,100,77,41,43,78,91,32,39,85,59,69,53,87,90,75,0
2057,2,3,-1,2,99,2,8,30,6,-9,-1,1,2,5,-9,-9,-1,-9,-1,1,-9,1,-9,75,-9,100,-9,-9,-9,-9,100,50,50,70,100,-9,100,40,100,-9,100
2058,6,2,1,1,3,1,4,63,1,13,10,5,-1,1,1,1,-1,1,1,2,21,-1,40,60,60,60,70,30,60,50,50,30,50,50,70,100,15,85,50,70,60
2059,7,1,-1,1,4,1,5,44,6,12,-1,2,2,2,1,1,-1,1,1,3,8,-1,60,60,60,60,100,4,60,60,50,60,15,81,85,85,0,30,50,100,60
2060,7,1,4,1,2,2,6,66,1,10,13,1,3,1,1,1,-1,1,1,3,26,-1,40,50,70,60,50,40,40,60,50,15,50,50,60,50,30,50,50,50,50
2061,7,1,-1,1,3,1,4,71,6,10,-1,1,2,1,1,1,-1,1,-1,1,18,-1,40,60,70,85,70,40,40,60,60,40,60,60,60,70,30,70,50,70,60
2062,7,1,-1,1,2,1,2,60,1,14,13,1,3,1,1,1,-1,1,2,2,24,-1,85,85,85,85,85,30,60,70,70,40,40,85,100,85,30,85,50,100,40
2063,7,2,-1,1,3,2,1,65,1,13,13,5,3,1,1,1,-1,1,1,3,23,-1,30,85,85,50,60,40,15,70,70,40,50,40,70,70,15,70,50,85,40
2064,7,3,2,1,4,1,6,70,4,13,-1,1,2,1,3,1,-1,1,1,2,-9,-1,50,60,40,70,85,60,70,-9,70,70,40,70,70,100,40,85,60,100,70
2065,3,3,-1,1,4,2,1,44,1,10,11,1,2,1,1,1,-1,1,1,1,22,-1,50,50,50,60,70,60,50,50,70,50,50,70,70,70,50,70,70,85,40
2066,2,4,1,1,4,2,8,46,4,13,-1,1,-1,1,1,1,-1,1,1,2,16,-1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,100,50,50,0
2067,7,5,1,1,4,1,4,61,4,13,-1,6,-1,5,1,2,-1,1,1,2,1,-1,998,50,50,30,85,40,50,50,50,30,40,998,40,998,40,40,998,70,998
2068,7,2,-1,1,5,1,4,81,3,11,-1,5,3,2,1,1,-1,1,1,3,15,-1,-9,-9,51,-9,85,31,53,50,52,41,-9,-9,100,-9,17,90,-9,94,-9
2069,6,1,2,1,5,2,8,55,1,13,14,1,4,1,1,1,-1,1,1,2,27,-1,60,0,15,15,40,40,60,40,50,30,70,50,85,70,70,85,50,50,15
2070,1,4,-1,1,2,2,8,33,6,13,14,1,-1,5,1,2,-1,1,1,1,13,-1,50,50,50,60,50,40,15,50,50,50,50,50,50,50,30,50,50,70,60
2071,7,1,2,2,7,1,5,33,1,11,10,4,-1,1,1,1,-1,1,1,4,26,-1,15,0,0,0,50,50,50,50,50,30,70,50,60,60,30,50,50,40,0
2072,7,3,-1,1,4,1,1,46,1,16,14,1,3,1,1,1,-1,1,1,2,28,-1,17,60,60,31,70,50,60,71,71,60,61,70,70,72,51,85,61,70,51
2073,7,2,1,1,2,2,4,66,1,13,15,1,3,1,1,1,-1,1,1,2,24,-1,10,-9,68,82,87,50,66,74,100,74,62,94,47,91,36,93,98,80,68
2074,7,2,4,1,5,1,1,69,4,13,-1,5,-1,6,1,1,-1,1,1,4,14,-1,40,50,30,30,60,40,60,60,50,30,50,40,85,50,15,60,50,70,30
2075,7,2,-1,2,3,1,2,55,6,11,-1,4,2,1,1,1,-1,1,1,4,3,-1,60,30,40,76,60,8,-9,70,50,70,50,50,70,50,15,70,50,85,7
2076,7,3,-1,1,99,1,2,50,1,7,9,6,2,2,1,1,-1,1,1,1,8,-1,85,80,65,65,80,60,50,80,75,60,80,85,90,80,50,80,80,85,90
2077,5,4,-1,1,99,1,1,84,3,9,-1,5,2,1,1,1,-1,1,2,4,22,-1,60,40,40,50,60,40,60,40,40,40,40,40,70,50,50,70,0,60,0
2078,6,2,-1,1,4,1,1,57,4,13,-1,1,-1,1,2,1,-1,1,1,4,27,-1,70,100,85,85,100,100,85,100,100,85,85,85,100,100,60,100,85,100,100
2079,4,3,-1,1,99,1,5,51,1,10,10,1,-1,2,1,1,-1,1,2,4,7,-1,70,85,60,70,100,70,85,50,50,40,60,50,100,70,50,60,50,85,50
2080,7,1,-1,1,7,1,5,72,1,10,9,1,-1,1,1,1,-1,1,1,2,22,-1,60,15,0,30,100,70,100,60,30,40,70,30,100,70,70,85,0,60,0
2081,7,1,2,1,6,1,2,41,1,13,13,1,2,1,1,1,-1,1,1,2,-9,-1,85,15,40,0,60,40,85,30,50,40,50,60,85,100,85,100,40,50,0
2082,5,2,1,1,2,2,8,27,4,13,-1,1,3,1,1,1,-1,1,1,1,12,-1,10,75,85,50,85,10,10,50,75,75,50,50,50,95,0,50,75,90,95
2083,7,1,-1,1,2,2,8,50,1,13,13,5,4,1,2,1,-1,1,1,2,28,-1,15,83,90,50,85,86,40,40,99,8,85,51,35,95,2,73,94,100,40
2084,5,2,1,1,4,1,5,53,1,11,10,1,3,1,1,1,-1,1,-1,2,23,-1,51,50,52,40,52,51,40,52,51,52,50,51,86,50,50,72,40,61,50
2085,5,1,-1,1,4,1,4,46,6,13,-1,1,2,5,1,2,-1,1,1,1,15,-1,50,70,50,40,70,60,50,50,85,40,50,40,60,70,50,85,70,60,60
2086,6,2,-1,1,6,1,1,59,1,9,11,1,-1,1,1,1,-1,1,1,2,17,-1,70,50,15,70,60,60,85,50,50,40,60,50,85,60,85,85,50,50,15
