Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
799,4,4,1,1,3,2,4,42,1,9,9,1,1,5,3,4,4,1,1,1,17,0,50,40,60,80,90,80,50,40,50,50,30,40,80,60,40,70,70,30,40,1
800,7,1,0,1,7,1,4,87,1,10,8,5,0,1,2,1,0,1,0,3,0,0,60,60,30,50,70,70,100,30,60,30,50,50,85,70,70,100,60,50,15,2
801,7,1,0,1,7,1,2,78,3,7,0,5,0,1,1,1,0,2,2,3,7,0,100,40,1,40,85,60,100,70,1,40,60,50,100,70,100,100,15,50,1,2
802,7,2,0,1,6,2,8,76,4,10,0,5,2,1,1,1,0,1,1,4,5,0,41,18,3,31,52,62,85,41,52,41,74,34,42,52,87,86,50,84,3,2
803,7,2,4,1,2,2,8,31,1,14,15,1,3,1,1,1,0,1,1,1,26,0,40,86,85,41,51,16,32,86,85,40,41,50,51,51,31,31,51,99,66,1
804,5,3,0,1,2,2,1,32,6,12,0,1,3,1,1,1,0,1,1,2,14,0,50,70,76,94,60,15,40,40,85,39,50,85,70,86,1,92,91,85,40,1
805,3,1,1,1,99,1,2,66,4,10,0,1,0,2,1,1,0,1,1,1,5,0,70,50,50,85,70,50,70,70,50,50,60,85,85,70,50,85,50,85,70,1
806,7,4,0,1,99,1,4,59,1,10,10,1,0,1,1,1,0,1,2,2,1,0,50,50,50,50,50,50,50,50,50,30,50,40,50,50,50,70,50,50,30,2
807,4,2,0,1,4,1,1,30,6,15,0,1,0,2,1,1,0,1,1,1,14,0,60,85,100,50,85,40,30,60,100,50,15,50,100,50,50,40,50,50,100,1
808,7,2,2,1,6,1,4,73,1,10,14,5,0,1,1,1,0,1,1,2,28,0,60,40,15,1,85,70,1,100,60,60,60,15,100,15,70,100,15,1,40,2
809,7,4,1,1,99,1,1,78,3,9,9,5,0,2,1,1,0,2,1,1,4,0,50,30,1,70,998,40,999,85,70,85,30,70,998,998,999,100,70,85,85,1
810,7,2,1,1,2,2,8,33,4,14,0,1,2,1,1,1,0,1,1,3,3,0,1,50,95,90,50,10,15,65,50,25,10,50,10,50,1,70,50,80,65,1
811,7,1,0,1,6,1,4,71,1,9,12,5,3,1,1,1,0,1,2,3,0,0,50,1,1,1,50,85,100,30,50,15,50,15,50,50,100,85,50,50,1,2
812,2,3,4,1,4,2,5,51,1,10,10,1,0,1,1,1,0,1,1,2,14,0,14,33,16,29,71,29,64,17,51,59,51,19,87,51,78,90,43,85,1,2
813,7,4,4,2,2,2,8,23,6,13,0,1,3,1,1,1,0,1,1,1,3,0,34,97,98,50,84,30,31,62,94,59,47,87,33,65,2,61,87,99,97,1
814,7,3,2,1,4,1,2,45,1,11,10,1,0,1,1,1,0,1,1,2,23,0,100,52,1,74,100,68,99,50,53,53,50,53,98,100,99,99,52,98,3,2
815,5,3,4,1,5,2,7,31,1,15,14,1,0,1,3,1,0,1,1,1,27,0,15,30,40,15,50,50,50,40,60,40,70,70,50,60,40,85,60,70,40,1
816,2,3,0,1,99,1,5,56,5,10,14,1,3,1,1,1,0,1,0,1,3,0,52,3,31,48,84,66,50,47,2,48,53,1,83,4,54,40,1,86,30,2
817,4,3,0,1,99,1,2,37,6,9,0,4,1,2,1,1,0,2,1,1,1,0,95,81,68,99,99,97,85,96,99,81,74,81,85,58,78,94,88,96,100,1
818,5,3,4,1,99,1,7,42,1,10,10,6,3,2,1,1,0,1,1,1,12,0,1,50,40,40,100,1,30,50,50,1,50,100,50,50,1,40,50,80,100,1
819,7,3,1,1,4,1,1,68,1,14,13,1,0,1,1,1,0,1,0,1,14,0,15,60,60,40,50,15,40,40,60,40,50,85,60,40,15,40,50,50,85,1
820,5,3,4,2,4,2,5,39,1,6,7,1,2,1,1,1,0,2,1,1,7,0,48,49,52,51,96,21,44,49,78,47,13,50,94,50,44,68,80,53,45,2
821,7,2,1,1,99,1,5,27,1,8,9,1,3,5,3,1,0,1,1,1,11,0,52,86,50,61,71,71,51,60,92,51,50,60,52,68,53,70,51,100,68,1
822,7,1,2,1,6,1,2,49,1,13,13,1,0,1,1,1,0,1,1,2,24,0,31,50,16,16,71,70,70,60,61,30,61,60,80,70,46,85,60,77,16,2
823,7,1,1,1,2,2,8,65,1,14,14,1,3,1,1,1,0,1,1,2,27,0,6,86,99,99,86,40,1,32,81,5,17,85,15,95,1,41,73,100,85,1
824,5,2,2,1,6,2,8,60,1,9,13,7,0,1,3,4,1,1,1,2,26,0,64,41,27,17,84,70,77,68,92,62,83,86,84,86,31,99,79,69,16,2
825,7,1,0,1,5,1,4,67,4,10,0,5,2,5,2,1,0,1,1,4,21,0,100,70,60,60,100,50,60,70,50,70,50,85,100,85,50,100,50,85,70,1
826,6,3,4,2,2,1,2,64,1,9,13,1,0,1,1,1,0,1,1,3,27,0,60,40,40,60,85,60,40,60,70,40,50,40,100,85,30,70,85,85,60,1
827,5,3,2,1,5,2,1,32,1,14,14,1,3,1,1,1,0,1,1,2,27,0,30,15,15,40,85,60,70,40,50,40,85,50,50,30,30,85,15,85,1,2
828,7,1,1,1,1,2,8,74,1,14,10,5,3,1,1,1,0,1,2,3,23,0,1,100,100,100,100,1,1,15,100,15,50,50,30,50,1,40,100,100,100,1
829,7,1,2,1,99,1,2,22,1,11,9,7,3,1,1,1,0,1,1,1,11,0,70,50,1,85,100,1,70,50,50,1,50,50,100,100,50,100,60,60,1,2
830,0,0,1,1,2,1,2,68,1,9,13,5,0,2,1,1,0,2,1,2,12,0,60,50,85,100,60,85,40,60,70,50,70,60,60,85,40,50,70,85,100,1
831,7,4,1,2,4,1,1,33,6,11,0,1,0,2,1,1,0,1,1,1,12,0,50,100,50,50,100,50,50,50,100,50,1,50,100,50,50,40,50,50,60,4
832,4,3,0,1,6,1,5,55,1,14,15,1,0,1,1,1,0,1,1,3,27,0,98,66,21,25,94,87,97,26,15,63,90,15,99,96,50,98,2,91,5,2
833,6,2,4,1,6,2,8,69,3,13,0,1,3,1,1,1,0,1,1,2,20,0,71,40,32,42,51,70,85,85,72,41,51,61,85,85,85,71,51,86,31,2
834,5,3,2,1,5,1,5,31,1,14,13,1,0,1,1,1,0,1,1,2,26,0,40,30,15,40,60,50,70,40,60,15,40,30,60,60,60,85,70,40,1,2
835,6,3,0,1,6,1,2,72,1,14,13,1,3,1,1,1,0,1,1,3,21,0,85,30,15,1,60,30,70,60,50,15,70,1,100,85,50,85,1,50,1,2
836,2,4,0,2,99,1,8,31,6,10,0,1,2,2,1,1,0,1,1,1,3,0,70,0,0,40,70,51,0,0,50,0,41,50,60,50,0,16,40,60,100,1
837,6,2,0,1,4,1,5,50,4,13,0,1,3,1,1,1,0,1,2,2,23,1,1,50,60,40,85,70,70,85,70,15,85,70,100,100,50,100,85,100,15,2
838,7,3,4,1,4,1,2,57,1,10,11,1,0,1,1,1,0,1,1,2,25,0,0,50,1,70,100,85,100,70,1,50,50,50,100,0,0,100,1,0,30,2
839,7,2,1,1,3,1,1,68,1,13,10,5,0,1,1,1,0,1,2,3,15,0,50,70,70,30,60,30,40,50,70,15,40,50,100,85,15,100,60,70,40,1
840,7,2,1,1,99,1,4,80,4,10,0,5,0,1,1,1,0,1,1,3,22,0,1,60,50,60,85,60,60,85,50,60,50,50,70,60,1,85,50,50,60,1
841,6,3,0,1,99,2,8,42,5,12,0,1,2,2,1,1,0,2,1,2,9,0,50,70,70,80,85,1,40,50,90,30,50,80,80,90,30,41,80,50,75,1
842,1,4,1,1,4,1,5,28,6,14,0,1,0,1,1,1,0,1,1,2,19,0,50,70,50,50,85,50,50,70,85,40,85,85,85,85,40,85,85,85,85,1
843,5,4,1,1,5,2,5,86,1,4,9,5,0,1,1,1,0,2,0,1,2,0,85,100,85,85,100,85,85,100,70,85,85,60,100,100,100,100,100,100,999,1
844,7,2,2,1,7,1,2,35,1,9,12,1,0,1,1,1,0,1,1,2,25,0,100,15,1,100,85,50,50,85,1,60,40,30,100,100,60,100,1,60,1,2
845,5,1,0,2,99,1,2,50,1,14,14,1,0,2,1,1,0,1,1,2,22,0,85,100,60,85,100,85,85,86,70,71,85,70,100,97,51,70,40,100,100,1
846,2,4,0,1,99,1,5,56,1,13,10,1,3,2,1,1,0,1,1,1,22,0,70,85,50,85,85,70,85,85,85,60,85,85,85,85,50,70,85,70,70,4
847,7,3,0,1,7,1,2,63,1,14,13,1,3,1,1,1,0,1,1,2,19,0,95,1,15,50,80,85,95,30,40,80,80,40,95,95,95,95,40,95,50,2
848,7,3,2,1,4,2,8,21,1,7,7,1,0,1,1,1,0,1,1,1,6,0,50,60,40,70,100,70,50,40,100,40,40,50,50,50,50,30,70,40,1,2
849,5,3,0,1,6,1,1,61,1,10,10,1,2,1,1,1,0,1,2,3,19,0,51,50,51,45,69,60,51,52,61,41,47,61,71,70,51,70,62,59,62,2
850,7,1,4,1,2,1,4,47,1,14,13,1,3,2,3,4,2,1,1,2,27,0,15,0,85,85,100,15,15,70,0,60,0,0,0,0,15,70,0,0,70,1
851,7,4,2,1,5,1,2,38,1,9,13,1,0,5,3,1,0,1,1,1,20,0,85,1,15,40,70,70,70,85,50,60,70,1,85,85,40,85,50,50,70,2
852,7,2,0,1,6,1,1,69,4,10,0,1,3,1,1,1,0,1,1,3,12,0,51,52,56,58,70,57,76,29,40,50,31,1,87,54,61,82,30,53,16,2
853,7,2,0,1,6,1,5,56,1,10,10,1,3,1,1,1,0,1,1,2,27,0,85,60,17,31,84,52,82,60,70,30,70,32,97,85,78,85,49,50,15,2
854,5,3,0,1,6,1,5,0,0,13,13,1,0,1,1,1,0,1,0,2,0,0,85,15,32,50,52,80,97,70,51,40,70,51,99,71,85,98,49,86,1,2
855,7,2,0,1,6,1,1,79,1,13,14,5,3,1,1,1,0,1,2,2,13,0,70,15,15,15,85,85,100,70,70,40,70,15,100,50,30,100,15,50,30,2
856,7,1,1,1,99,1,8,49,6,10,0,1,2,2,1,1,0,1,1,1,9,0,50,50,1,50,100,50,50,1,100,1,1,100,100,50,1,50,85,50,100,1
857,7,1,0,1,7,1,2,62,4,10,0,1,2,1,1,1,0,1,1,3,11,0,85,16,16,20,85,85,99,62,1,61,80,16,100,99,70,100,1,60,40,2
858,7,1,0,1,5,2,4,39,6,14,13,1,3,1,1,1,0,1,1,2,26,0,38,48,49,29,62,51,53,60,50,49,51,51,62,51,44,77,51,71,33,2
859,7,1,1,1,4,2,8,72,1,14,15,5,4,1,1,1,0,1,1,2,27,0,15,70,70,60,85,30,40,40,60,40,40,60,85,100,1,70,40,100,70,1
860,4,3,0,1,4,2,8,34,6,10,0,1,0,1,1,1,0,1,2,1,19,0,50,50,50,50,50,40,50,40,50,30,50,50,50,50,15,60,50,50,50,1
861,7,3,0,1,4,1,1,50,3,14,0,1,3,1,2,1,0,1,1,2,23,0,50,50,50,50,50,50,50,50,50,50,50,30,70,50,50,60,50,50,40,2
862,7,4,1,1,4,2,8,24,6,13,0,1,2,2,1,1,0,1,1,4,15,0,60,70,60,60,100,60,40,70,100,50,50,85,85,100,85,100,100,70,100,1
863,7,2,0,1,6,1,1,49,1,13,13,1,0,1,1,1,0,1,1,2,24,0,60,15,1,15,85,71,85,60,85,40,85,85,100,100,85,100,85,50,15,2
864,7,1,0,1,6,1,5,58,1,10,9,4,4,1,1,1,0,2,1,2,17,0,85,40,16,61,60,85,100,60,60,41,70,42,100,70,85,100,41,70,1,2
865,4,3,0,1,4,1,5,27,1,10,14,1,3,6,1,1,0,1,1,1,14,0,70,71,73,50,53,60,40,70,50,50,50,52,85,50,51,63,51,49,85,1
866,7,3,1,1,4,2,8,79,5,8,10,5,1,1,1,1,0,1,2,2,5,0,60,85,70,50,70,40,60,70,85,50,50,50,85,50,50,85,70,60,70,1
867,7,2,2,1,5,2,4,0,6,13,0,1,3,1,1,1,0,1,1,2,0,0,16,51,17,16,0,89,51,85,93,30,87,50,95,87,51,97,51,95,51,2
868,7,2,2,1,6,2,4,23,6,10,13,1,0,1,1,1,0,1,1,1,22,0,16,61,37,54,48,23,84,51,67,48,34,48,32,48,58,81,49,50,19,2
869,5,3,1,1,2,1,2,48,1,14,9,4,3,1,1,1,0,1,1,2,25,0,57,71,41,61,65,2,46,41,58,5,16,42,100,50,1,76,45,100,46,1
870,7,3,0,1,4,1,1,79,1,9,9,5,3,1,1,1,0,2,0,3,6,0,85,50,50,100,100,60,60,85,1,40,70,50,100,85,60,85,15,100,1,2
871,7,1,2,1,6,2,5,78,1,15,10,1,3,1,1,1,0,1,1,2,24,0,0,30,15,15,0,60,85,60,30,15,0,1,85,85,85,100,50,60,1,2
872,1,4,4,1,4,2,0,50,1,13,14,1,3,1,1,1,0,1,1,2,24,0,30,60,1,15,60,50,85,15,100,1,30,100,70,100,60,100,100,100,1,1
873,7,1,1,1,0,2,4,61,4,8,0,6,1,2,2,1,0,1,2,1,0,0,70,85,100,100,70,85,70,70,100,85,60,85,100,100,100,70,85,100,100,1
874,5,3,0,1,99,1,2,27,1,9,13,1,1,1,1,1,0,1,1,2,21,0,50,50,50,30,70,43,50,50,2,39,50,32,100,100,50,99,3,50,1,2
875,7,3,2,1,6,1,2,64,2,9,9,5,3,1,1,1,0,1,2,2,15,0,85,15,30,40,100,50,60,30,50,40,50,70,70,100,60,85,50,50,40,2
876,5,2,1,1,3,2,8,42,6,14,0,1,3,1,1,1,0,1,1,2,22,0,1,95,65,50,75,31,1,50,85,16,35,50,51,70,1,40,50,92,78,1
877,2,3,4,2,99,2,8,22,6,10,0,4,1,1,1,1,0,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
878,7,1,0,1,99,1,2,20,6,9,0,1,0,1,1,1,0,1,1,4,17,0,100,85,50,50,100,50,50,85,1,70,50,1,100,100,50,100,1,100,50,2
879,7,3,0,1,5,2,4,68,4,13,0,5,2,1,3,4,4,1,1,1,5,1,70,70,60,60,85,60,60,85,998,40,998,998,85,85,60,60,40,100,70,3
880,7,1,2,1,7,1,2,63,1,10,9,1,0,1,1,1,0,1,1,3,19,0,100,1,1,50,85,50,100,50,1,50,50,50,100,50,50,100,1,50,50,2
881,7,1,1,1,99,1,2,60,1,10,10,1,3,1,1,1,0,1,1,2,23,0,100,70,60,70,50,70,50,50,50,40,40,50,100,70,40,70,50,70,50,1
882,5,2,5,1,99,2,8,39,6,11,0,2,2,6,1,1,0,1,1,1,0,0,50,100,50,85,100,40,50,30,100,40,50,50,50,50,40,100,100,85,100,1
883,7,1,2,1,4,2,4,55,4,10,13,1,0,1,1,1,0,1,1,3,28,0,50,50,50,40,50,50,50,70,50,15,50,50,85,50,40,85,50,50,15,2
884,7,2,1,1,3,1,2,56,1,9,9,1,3,1,1,1,0,1,1,2,24,0,61,87,86,71,65,51,2,41,67,1,33,74,71,77,2,84,64,72,68,1
885,5,2,4,1,4,2,8,27,6,13,0,1,2,5,3,4,4,1,1,4,24,0,1,30,70,60,70,70,1,50,70,15,60,70,15,70,1,40,50,85,70,3
886,7,3,1,1,1,1,1,34,1,13,13,1,2,1,1,1,0,1,1,2,14,0,1,100,50,60,100,1,1,60,85,15,50,85,85,85,1,30,70,100,85,1
887,7,1,1,1,3,1,5,47,1,13,10,1,2,1,1,1,0,1,1,2,24,0,30,60,70,50,50,40,15,70,50,30,50,40,50,50,30,60,50,50,40,1
888,7,3,4,1,99,1,1,0,1,11,11,1,2,3,3,4,2,1,1,3,21,0,98,87,45,97,60,94,83,96,2,68,40,49,99,80,96,99,1,84,28,2
889,6,2,0,1,99,1,5,67,1,13,14,1,3,6,1,1,0,1,1,2,27,0,60,50,51,60,60,51,61,85,16,40,41,60,100,96,61,95,13,51,71,1
890,7,2,1,1,99,2,4,34,1,9,9,7,2,1,1,1,0,1,1,3,9,0,50,40,50,50,60,50,50,50,50,40,50,50,40,50,50,60,50,70,40,1
891,7,4,0,1,6,1,2,63,1,13,10,1,2,1,1,1,0,1,2,3,21,0,63,41,22,11,60,61,62,61,17,17,51,52,70,52,30,81,19,87,20,2
892,7,2,1,1,4,1,1,51,6,14,0,1,0,5,1,1,0,1,1,2,21,0,40,70,70,60,60,40,70,60,70,40,70,60,70,70,50,85,60,60,40,1
893,4,3,0,1,5,1,1,40,1,14,14,1,0,1,1,1,0,1,1,2,17,0,66,51,56,56,85,40,30,51,61,8,54,86,85,85,1,82,51,80,50,1
894,5,3,0,1,6,1,5,58,4,10,0,1,0,1,1,1,0,1,2,1,12,0,70,60,60,85,70,40,85,70,50,70,70,40,100,60,70,85,50,40,85,2
895,7,1,2,1,6,1,4,0,4,14,0,6,3,1,1,1,0,1,1,1,15,0,60,1,15,30,100,50,60,40,50,30,50,15,60,50,85,60,50,85,15,2
896,7,2,2,1,5,1,1,54,1,14,9,1,4,1,1,1,0,1,1,2,26,0,50,50,30,1,50,70,70,70,50,60,50,50,70,50,30,85,50,100,30,3
897,7,1,0,1,6,1,1,59,3,13,0,7,3,1,1,1,0,1,1,3,1,0,85,40,1,50,60,50,85,50,30,15,50,50,100,85,85,100,50,60,1,2
898,7,4,0,1,3,1,5,30,1,10,13,1,0,1,1,1,0,1,1,2,19,0,50,50,50,60,50,50,50,70,50,60,50,50,50,50,60,85,50,85,50,3
899,2,4,0,1,99,1,1,56,4,9,0,1,0,1,1,1,0,1,1,2,9,0,50,50,30,70,85,70,70,60,50,70,60,1,100,50,60,100,50,85,50,2
900,6,1,1,1,99,1,7,69,3,11,0,5,1,1,1,1,0,1,1,3,1,0,50,40,60,50,40,30,50,40,50,30,50,30,50,50,50,70,50,60,30,2
901,7,2,0,1,5,1,1,69,1,13,9,5,3,1,1,1,0,1,1,3,25,0,15,85,82,70,70,60,80,50,85,40,60,90,75,100,15,85,70,90,50,1
902,5,2,0,1,3,2,4,0,1,14,15,1,3,1,1,1,0,1,0,2,0,1,1,100,100,100,100,40,35,40,100,1,40,50,30,100,1,80,70,100,80,1
903,1,4,2,1,6,2,4,46,1,12,10,1,3,1,1,1,0,1,1,2,25,0,30,15,15,15,70,70,75,75,15,40,65,25,70,60,50,75,10,90,15,2
904,6,3,0,1,2,1,1,35,1,13,12,1,0,1,1,1,0,1,1,2,25,0,75,70,75,50,75,40,50,50,75,45,50,75,100,75,50,100,75,75,50,1
905,7,3,0,1,6,1,4,24,6,10,13,1,0,1,1,1,0,1,1,4,28,0,50,40,30,15,50,40,60,60,50,40,50,50,60,50,40,100,50,50,1,2
906,4,3,0,1,7,1,5,48,1,12,13,1,3,1,1,1,0,1,1,2,21,0,100,1,1,15,85,50,100,40,50,15,60,15,100,85,85,100,50,40,15,2
907,5,3,0,2,4,1,2,41,4,11,0,1,0,5,1,2,0,2,1,1,7,1,85,100,50,100,100,60,70,30,50,40,15,50,100,85,50,30,50,70,85,1
908,7,2,0,1,7,1,4,32,1,9,9,1,0,5,3,4,4,1,1,3,15,0,97,92,39,84,97,95,82,97,1,81,63,83,98,99,99,89,0,99,88,1
909,7,1,1,1,2,1,4,90,3,13,0,5,3,1,1,1,0,1,0,3,7,0,1,85,85,60,85,15,40,60,85,15,70,85,1,70,1,100,85,85,60,1
910,2,4,0,1,6,1,5,54,1,9,9,1,0,1,1,1,0,1,1,2,21,2,100,88,72,100,100,73,86,15,90,16,89,99,100,100,50,99,93,55,91,2
911,7,1,1,1,4,1,4,79,3,10,0,5,0,1,1,1,0,2,2,2,8,0,85,100,100,85,100,60,100,70,100,1,100,100,100,100,1,70,100,100,85,1
912,7,2,0,1,2,2,1,64,4,16,0,1,3,1,1,1,0,1,1,2,26,0,15,90,85,70,85,30,15,30,90,15,30,60,15,90,1,40,85,100,70,1
913,7,2,2,1,5,1,2,62,1,15,13,1,2,1,3,4,4,1,1,3,27,0,85,85,70,85,85,85,85,60,85,60,85,85,100,85,85,85,85,85,40,2
914,7,2,0,1,5,2,1,37,1,13,13,1,0,1,1,1,0,1,1,2,28,0,22,41,17,41,71,60,73,70,85,16,70,71,77,86,100,99,50,85,1,2
915,7,3,0,1,3,1,5,31,1,14,14,1,3,3,2,1,0,1,1,2,28,0,15,40,40,50,60,40,15,50,60,50,60,70,85,70,15,60,50,85,60,1
916,6,3,1,1,3,1,5,18,6,9,0,1,0,1,1,1,0,1,1,1,18,0,28,83,80,70,76,36,56,80,77,37,45,80,79,84,51,60,78,63,79,1
917,6,3,0,1,6,1,8,58,1,7,9,1,2,1,2,1,0,1,1,2,25,0,52,40,17,15,85,60,90,31,50,15,70,50,95,70,84,93,70,60,15,2
918,5,3,1,1,2,2,8,0,1,13,10,1,0,1,1,1,0,1,1,2,13,0,15,85,85,85,85,30,30,30,85,15,50,85,15,85,15,85,85,100,85,1
919,4,3,0,1,4,1,1,69,1,13,14,7,3,6,1,1,0,1,1,3,22,0,85,70,40,40,85,70,60,60,70,70,50,70,100,85,50,85,50,85,50,2
920,7,3,4,2,6,2,4,54,1,8,8,1,1,5,3,4,4,1,1,2,12,0,30,50,40,40,85,15,60,30,15,30,60,30,60,100,999,70,100,60,999,1
921,4,3,0,1,5,1,5,33,6,13,0,1,0,1,1,1,0,1,1,2,15,0,99,100,69,99,91,99,52,77,99,55,91,45,100,100,89,81,100,98,99,2
922,7,2,0,1,4,1,1,80,1,14,10,5,3,1,1,1,0,1,2,3,22,0,40,60,70,85,85,40,40,40,40,40,40,50,100,100,1,85,40,70,40,1
923,7,3,2,1,5,1,2,37,1,10,10,1,2,1,1,1,0,1,1,2,12,0,100,40,15,40,70,40,100,70,40,60,70,30,100,100,85,70,40,70,40,2
924,7,3,0,1,3,1,4,50,3,12,0,1,2,1,3,4,2,1,1,2,11,0,16,29,31,34,83,11,37,23,91,32,15,69,62,64,21,79,51,78,18,2
925,7,1,0,1,4,1,2,69,3,14,0,5,3,2,1,1,0,1,1,4,17,0,42,53,69,83,60,32,73,86,52,39,41,61,83,60,18,38,49,70,69,1
926,7,2,0,1,5,1,5,44,6,12,9,1,2,1,1,1,0,1,1,1,10,1,65,60,70,30,69,25,70,69,65,52,50,50,85,49,22,70,50,68,48,2
927,7,3,0,2,4,2,4,48,1,10,9,1,3,1,1,1,0,1,1,2,18,0,43,51,52,42,51,52,62,83,51,73,62,42,86,53,40,86,52,72,32,1
928,7,3,0,1,5,1,2,39,4,13,0,1,3,1,1,1,0,1,1,2,1,0,30,50,50,40,60,40,60,60,60,40,40,60,85,70,60,85,60,85,15,3
929,7,1,0,1,6,1,5,68,1,16,13,1,3,1,1,1,0,1,1,3,27,0,90,30,10,10,90,70,90,60,50,60,85,50,100,90,70,100,50,85,1,2
930,5,2,2,1,6,1,4,42,1,12,9,1,0,1,1,1,0,1,2,4,17,0,40,50,30,70,85,40,70,60,50,60,40,50,85,85,60,70,30,70,50,2
931,7,3,1,1,6,1,1,65,3,14,0,5,0,1,1,1,0,1,1,3,15,0,70,40,40,40,60,60,70,60,40,40,70,60,85,85,40,85,30,60,40,2
932,5,3,0,1,3,1,1,48,1,13,14,1,0,1,1,1,0,1,2,2,15,0,1,84,60,69,60,40,16,50,61,50,16,50,85,50,2,50,41,70,40,1
933,5,4,0,2,3,1,2,22,6,9,9,1,0,1,1,1,0,1,1,1,7,0,100,15,40,100,85,15,40,50,85,40,85,85,70,85,40,85,85,100,40,2
934,3,4,1,1,0,2,4,30,6,9,0,4,1,2,1,1,0,1,0,1,2,0,85,85,70,70,100,60,60,50,70,50,30,70,40,70,40,40,70,30,100,1
935,3,3,1,1,2,2,8,25,6,13,0,1,0,1,3,1,0,1,1,4,17,0,72,100,97,88,94,35,18,56,100,49,63,100,94,84,51,77,100,95,100,1
936,7,2,1,1,4,1,4,0,3,14,0,5,0,1,3,1,0,2,0,3,0,0,50,50,50,50,60,85,85,50,50,50,70,50,100,85,50,85,50,100,60,2
937,5,3,2,1,6,2,4,34,1,13,13,1,3,5,1,1,0,1,1,2,27,0,35,50,40,25,40,70,80,80,70,60,85,60,50,60,50,75,70,60,55,2
938,7,3,0,1,99,1,2,66,1,8,8,1,3,1,1,1,0,1,0,3,25,0,40,50,70,70,60,40,50,70,50,40,50,50,70,50,40,70,50,70,50,1
939,3,4,2,1,99,1,5,26,6,11,0,1,3,1,1,1,0,1,1,1,8,0,50,40,30,85,50,60,60,60,60,70,70,40,70,50,50,85,60,60,30,2
940,4,3,0,1,4,2,8,26,6,9,0,1,2,1,1,1,0,1,1,1,7,0,50,58,58,68,51,46,50,51,87,54,51,93,52,93,64,99,70,100,92,1
941,7,3,0,1,3,1,2,67,1,12,9,5,0,1,1,1,0,1,1,3,14,0,15,1,70,100,70,30,15,60,1,15,60,15,100,85,1,100,1,100,1,2
942,7,2,1,1,4,2,8,59,4,14,0,1,2,1,1,1,0,1,2,2,15,0,1,60,60,50,70,15,1,50,60,15,1,70,50,50,1,60,50,70,60,1
943,7,3,2,1,6,1,4,67,1,13,13,1,0,3,3,4,2,1,1,2,27,0,60,50,50,50,60,70,85,70,70,50,70,40,100,85,60,85,50,50,1,2
944,0,0,0,1,4,1,1,24,1,13,13,8,3,1,1,7,3,1,1,1,12,0,50,50,50,50,50,50,51,69,51,61,51,49,95,51,51,88,50,51,50,2
945,7,1,1,1,2,2,8,72,3,13,9,5,3,1,1,1,0,1,1,2,27,0,1,100,100,100,100,51,18,85,100,1,71,71,32,100,1,71,100,86,84,1
946,7,4,1,2,3,1,8,57,3,7,0,7,1,4,0,1,0,2,0,4,0,0,100,51,71,69,99,70,61,100,84,99,65,70,86,99,86,99,68,72,70,1
947,5,2,4,1,5,1,1,43,1,14,13,1,3,1,1,1,0,1,1,1,24,0,1,3,50,85,50,15,50,50,50,15,50,50,85,50,50,100,50,50,50,2
948,3,3,2,1,6,2,5,31,1,10,11,1,2,1,1,1,0,1,1,1,15,0,40,50,50,50,50,40,50,60,50,40,50,50,50,50,50,85,50,100,30,2
949,7,2,0,1,7,1,5,52,1,13,9,1,3,1,1,1,0,1,1,2,26,0,85,1,15,40,50,60,70,50,30,35,50,50,100,85,70,100,30,50,1,2
950,5,2,0,1,1,2,8,69,1,10,10,5,0,1,1,1,0,1,0,3,9,0,30,85,85,70,70,30,40,40,85,40,50,60,50,85,30,70,85,70,85,1
951,7,3,4,1,6,1,2,63,1,12,13,5,0,6,1,1,0,1,1,2,25,0,30,40,40,60,60,40,60,40,40,40,40,50,70,50,60,70,30,55,15,2
952,7,2,1,1,2,2,6,64,1,15,10,1,3,1,1,1,0,1,1,2,24,0,2,50,97,41,71,12,15,33,83,14,39,49,51,98,1,72,86,85,31,1
953,7,1,2,1,7,1,2,40,4,13,9,6,0,1,1,1,0,1,1,1,3,0,50,30,15,30,50,40,100,30,1,40,50,1,100,50,85,100,1,60,1,2
954,7,4,2,1,5,1,2,19,6,10,0,1,1,1,1,1,0,1,1,4,15,0,78,58,0,0,77,50,75,58,67,64,56,77,78,65,0,89,57,75,65,2
955,7,1,4,1,1,2,8,56,1,15,15,1,4,6,1,1,0,1,1,2,28,0,1,100,50,60,50,50,30,70,50,50,50,50,25,50,1,65,60,100,50,1
956,7,2,0,1,4,1,5,51,4,11,9,1,3,3,3,4,1,1,1,2,27,0,50,60,75,50,45,40,50,40,75,30,75,50,75,40,50,35,50,40,1,3
957,6,2,2,1,4,1,4,67,1,13,13,5,2,3,3,4,0,1,1,2,22,0,50,50,60,60,50,85,60,85,40,60,70,50,70,50,50,85,50,85,15,2
958,1,3,1,1,1,1,4,83,3,3,0,4,0,6,2,1,0,2,0,1,1,0,50,50,50,50,70,85,50,100,50,40,100,50,50,50,85,55,999,50,85,2
