MUD,,,,,,,,,,Crime Rate
0,0,240.7,59.71,2784,39.4,9.93,30.9,7.2,29.46,243.75
2.9,13.1,419.5,30.11,58144,64.5,8.07,16.7,7,34.21,188.36
2.4,13.8,492.7,42.75,39548,65.64,7.14,21.9,6.7,36.57,335.05
0,0,520.8,56.87,2713,43.13,11.13,35,6.7,35.78,282.91
4.3,10.3,246,44.93,16585,55.44,7.45,18.6,8.2,26.17,134.91
0,0,410.9,51.6,3543,47.02,8.19,31.3,7.2,41.43,218.16
4.2,0,382.7,86.89,3678,43.2,12.16,36.9,6.3,36.05,385.47
3.6,0,1004.1,73.93,3837,37.74,14.65,39.5,5.5,49.91,297.03
0,0,607.8,62.08,1966,40.08,16.23,48.9,5.1,62.85,0
4.8,0,515.3,60.56,2698,40.59,12.74,39.1,6,39.06,355.93
4.4,0,178.5,26.46,7266,54.68,7.16,23,7.6,32.14,98.23
0,0,509.5,36.23,4084,47.18,10.35,29.4,6.8,29.97,419.35
4.5,0,423.1,51.44,2847,62.52,7.21,37.5,7.1,46.21,247.83
3.6,9.2,703.6,61.19,12011,41.83,10.47,38.3,6.1,42.81,365.15
3.3,15.3,285.3,34.4,8184,57.7,6.95,16.1,7.8,25.73,258.74
3.1,18.3,1067.6,66.35,18941,63.56,9.51,28.1,4.9,39.19,368.77
1.5,0,452.4,41.25,1520,36.12,9.7,32,6.6,51.68,377.55
0,0,336.5,37.69,4481,51.1,6.87,30.6,6.9,40.27,169.96
3.2,14.1,926.2,46.25,28845,61.47,8.01,30.5,5.8,42.41,310.25
2.5,0,140.5,22.52,6728,56.97,8.56,27,7.9,30.98,291.14
3.6,0,803.2,65.54,5138,43.38,9.33,37.4,6.3,50.2,144.67
3,0,411.9,55.95,2853,55.77,10.06,36.5,7,44.36,242.33
0,0,385.6,54.71,3665,36.1,14.17,43.7,4.6,45.9,309.03
4.6,15.2,404.7,46.61,7130,41.94,5.78,27,8,29.43,497.35
4.7,0,275.5,63.21,2134,41.19,7.08,38.8,2.8,45.5,0
3.2,0,451.3,55.89,4945,36.32,10.98,42.6,6.8,46.16,252.1
2.4,0,385.3,61.21,1337,54.15,5.57,39.5,7.2,46.17,199.59
0,0,600.6,79.5,6226,37.57,8.73,42.2,5.5,46.06,423.64
2,0,322.9,32.73,6306,52.81,7.88,21.3,7.5,30.27,156.05
3.5,0,392.7,47.99,2287,39.18,9.91,35.8,6.4,44.55,0
0,0,385.9,35.47,4134,50.34,7.24,24.9,7,25.77,164.22
5.2,13.7,281.8,69.55,10788,35.3,10.7,29.8,7,29.59,169.51
3.8,18.2,750.5,65.56,53718,63.18,8.89,34,5.3,49.56,507.57
2.6,11.9,716.2,45.25,27678,58.61,9.19,24.1,6.3,41.9,379.39
0,12.1,211.2,13.9,8022,74.25,4.83,10.9,8.5,19.47,187.43
4.3,0,294.2,35.33,3394,50.88,5.87,25.3,8.1,28.7,383.61
4.2,10.5,202.3,25.34,44121,60.55,7.4,14.9,7.8,28.06,144
3.5,0,999.2,39.98,6166,55.4,10.71,32.2,5.5,43.97,643.82
3.2,12.4,177.7,52.38,6984,45.5,7.54,25.6,8.3,22.25,144.24
2.4,0,360.9,70.27,4681,50.16,8.13,31.3,7.4,38.49,206.23
0,0,168.4,36.2,4488,56.93,8.4,19.4,8.4,30.24,54.54
5.6,0,286.5,79.85,10457,42.91,7.93,33,7.1,33.02,417.71
3,0,435.2,52.63,3239,36.34,9.63,33.7,6.6,56.82,399.96
3.1,0,481.2,56.82,4742,47.68,9.66,35.3,7.4,45.36,502.43
0,0,831.9,72.81,466,37.98,10.26,46.6,3.9,34.02,699.58
3,0,196.4,43.66,3585,44.57,10.61,32.2,7.4,27.53,114.49
0,0,518.6,56.28,1672,49.4,11.18,45.1,5.5,42.54,129.31
3.4,17.4,818.9,61.03,54427,59.67,9.4,43.6,4.8,57.3,507.16
2.6,12.5,723.6,38.47,21748,61.11,8.95,24.2,5.9,40.11,411.26
0,0,220.4,44.49,1265,47.27,9.98,28.6,6.8,26.51,118.73
2.7,0,521.1,64.11,3248,48.31,10.55,40.5,5.5,48.62,199.03
0,0,491.8,73.91,1730,57.4,8.41,43.4,6.8,51.17,257.01
3.4,0,524.5,70.9,16684,45.59,10.72,34.9,6,42.69,470.3
0,0,359.2,52.43,5622,43.95,7.92,31.1,7.2,32.22,281.25
0,0,513.1,88.65,1931,20.51,11.03,44,5.3,74.42,88.06
3,0,947.6,60.4,7675,49.28,12.32,54,4.7,55.59,810.26
0,0,751.9,67.9,1267,48.93,8.54,40.7,6.3,58.49,189.82
0,0,535.7,72.46,388,26.29,9.04,45.4,1.5,39,476.46
5.5,0,386.1,83.94,7760,33.4,9.6,37.6,6.9,40.38,123.59
0,0,795.7,63.31,1987,47.01,10.7,41,5.6,41.41,181
3.6,0,428.2,69.38,5193,23.96,15.56,40.6,5.3,53.81,191.6
0,0,1138.8,92.79,2020,36.44,9.3,44.6,5.9,60.65,440.17
3.9,13.7,641.7,66.67,10770,52.85,7.23,29.2,5.1,49.29,301.73
3.6,8.5,698.9,62.08,10132,51.86,8.67,40.7,6.4,46.42,644.84
3.6,12.4,479.6,81.04,6522,44.86,9.96,40.8,5.8,40.81,415.64
1.8,0,152.5,24.07,1773,42.75,7.5,29.3,8.4,26.46,122.63
2.5,0,590.9,65.89,1676,31.15,13.05,43.9,5.5,38.87,248.57
3.9,10.2,765.3,64.99,16841,51.49,8.83,33.5,6.1,47.5,309.65
6.8,0,654,90.06,2058,47.81,7.96,45.8,6.1,43.61,538.35
0,0,449.9,45.87,1733,38.08,10.97,33.8,6.4,42.74,137.87
2.2,0,79.3,47.48,3822,54.4,6.59,29.2,8.3,24.62,68.37
4.3,0,619.6,67.56,6165,47.95,10.2,34.6,6.1,35.96,202.61
4.6,9.9,151.3,60.15,17442,47.8,7.09,25.7,7,30.19,338.46
2.9,11,384.3,43.56,22075,56.64,7.51,20.3,7.3,27.95,253.42
3.5,0,617,89.8,9080,40.94,10.35,40.7,5.3,40.78,346.47
2.9,0,1057.7,62.92,1168,38.44,12.54,42.8,5.3,57,575.54
0,0,809.4,58.92,5155,42.13,10.83,36.8,4.7,48.36,315.36
4.4,0,379.5,83.36,8295,44.88,10.63,33.8,5.9,39.66,683.61
0,0,393.8,34.88,631,43.58,7.8,33.7,7.2,62.46,35.35
0,0,266.2,83.19,2821,21.13,9.45,45.6,6.5,45.46,26.95
6.2,0,206.9,33.71,6024,50.88,7.75,30.1,8.1,39.19,220.17
3.8,11,270.9,66.75,27561,41.13,10.28,27.5,6.6,32.55,261.9
3.4,0,683.7,67.96,2630,36.81,11.94,39.5,6.5,43.95,175.15
0,0,565.7,49.17,2230,34.08,10.17,37.5,4.6,46.44,448.73
4.9,0,636.9,53.71,2072,34.07,9.02,34.8,6.2,40.51,167.7
2.5,0,303.6,49.25,5113,37.81,8.24,34.4,6.6,45.07,146.28
4.1,14.2,381.1,86.22,4590,35.88,8.94,36.5,6.6,42.7,186.02
4.5,14,289.72,91.61,2263,32.7,7.75,37.7,6.1,35.26,424.28
4,15.1,294.7,83.16,2834,40.51,6.96,39.4,7.2,36.89,0
4.1,12.8,178.25,43.1,642,45.64,8.87,41.3,1.6,47.97,224.5
4.3,14.4,429.18,28.18,10241,49.37,8.91,34.8,5,53.1,504.63
3.8,16.2,114.65,44.83,4649,40.35,6.64,27.4,7.9,27.19,230.72
3.6,16.8,163.89,42.52,21150,52.79,6.33,19.3,7.7,29.11,482.16
3.8,16.9,316.91,49.04,27349,47.27,7.16,20.6,6.6,31.86,359.79
4.6,12.8,718.44,88.87,4095,50.43,10.3,40.4,4.7,51.06,498.26
4.2,14.2,257.34,70.16,4859,50.9,9.01,36.2,6.8,34.82,263.26
4.4,13.6,709.44,58.25,39261,55.77,8.06,42.6,5.4,53.14,544.86
4.1,14.6,487.88,28.29,2648,43.16,11.44,31.8,6,47.13,234.08
4,15.4,306.67,62.29,4439,39.15,9.24,32.1,7,35.05,221.12
4.2,13.1,447.96,65.06,3524,47.9,7.39,42,6.5,44.28,677.81
3.5,17.9,273.17,35.77,9124,72.92,6.49,16.8,7.9,28.94,155.55
4.3,17,515.86,24.02,16800,65.27,7.44,34.8,5.2,39.88,249.28
4.5,12.9,670.27,65.15,5386,47.23,10.14,42.4,5.4,52.23,857.64
3.7,16.3,170.04,64.38,6453,34.94,7.59,31,7.3,37.29,254.99
4.7,12.3,461.25,69.14,1937,29.22,7.42,44.7,4.7,55.03,359.82
3.6,18.4,398.82,48.99,13809,64.93,6.83,18,6.3,26.17,386.19
4.4,13.5,206.89,69.25,2652,42.76,7.21,43.6,6.6,46.87,181.85
4,15.9,222.26,43.84,29044,49.19,8.19,32.8,6.2,33.8,430.93
3.7,16.5,109.15,47.15,17025,67.95,6.22,18.9,7.1,29.52,195.42
3.7,16.6,443.78,68.22,4143,31.21,7.77,34,6.3,30.55,147.11
3.8,17.4,615.7,42.78,77429,67.01,7.28,27.5,6.3,44.28,395.82
3.7,24.2,176.42,37.31,3700,75.11,9.85,22.4,4,17.97,77.29
4.2,14.6,260.45,72.7,6787,33.24,7.86,28.2,6.8,39.68,163.38
3.4,17.6,137.81,24.33,62302,69.4,5.56,12.6,8.1,25.25,99.92
4.4,16.5,610.31,21.89,32633,68.79,6.91,39,4.2,42.95,365.14
5.3,8.9,288.83,54.96,583,35.68,11.03,56.4,5.5,72.19,201.06
4.2,12.6,491.18,51.08,78285,52.46,9.35,36.4,4.7,49.58,549.59
4.4,13.7,565.64,89.23,1735,36.95,8.74,40.6,6.3,48.89,486.97
3.4,17.4,273.24,26.16,210542,73.62,6.04,17.8,7.1,31.1,263.66
4.2,14.5,312.72,77.6,11576,41.84,8.48,38.5,6.1,41.97,341.24
4.4,13.7,286.1,79.67,12326,38.67,8.24,39.9,6.4,43.53,388.02
3.4,16.6,155.74,22.2,35688,71.84,5.91,13,8.3,24,90.45
4.2,13.9,395.91,69.04,4545,49.35,8.43,33.7,6.5,34.5,243.27
3.5,16.3,138.24,35.03,35830,61.17,6.24,17.2,7.4,29.45,191.31
3.9,14.9,190.48,34.95,2865,51.59,7.49,31,7.4,46.22,296.38
4.4,12.5,525.29,84.56,5694,53.25,9.21,45.9,3.9,55.73,473.65
3.7,16.9,66.71,31.84,3836,49.71,6.5,21.5,8,28.26,290.65
3.7,16.7,124.88,39.93,5415,54.9,6.1,18.2,8.2,31.97,65.04
4.4,12.5,599.8,78.65,6735,46.98,8.33,40.6,5.6,53.21,443.83
3.9,16.6,406.03,41.56,226743,69.55,7.3,33,5.9,44.77,604.97
4.1,14.7,253.18,63.61,5516,46.03,10.02,36.9,6.6,40.51,400.83
4.4,12.5,453.97,56.14,3795,33.39,9.75,39.5,4.3,44.54,350.11
4.5,11.6,756.61,67.52,23486,56.88,9.36,47.4,3.2,62.64,818.03
3.9,14.7,343.36,35.13,38371,62.81,7.45,20,6.3,36.45,289.29
4.2,12.4,783.46,67.68,2327,51.83,9.01,40.6,5.6,52.64,582.19
4.2,15.4,0,40.57,1155,34.2,5.86,37.1,7.7,39.62,81.34
3.5,17.6,221.42,32.66,14671,56.71,6.21,16.7,7.9,28.38,120.58
4,13.6,279.41,61.29,4615,32.11,8.73,31.9,6.1,38.06,367.4
4.5,13.1,720.59,73.17,5557,42.09,10.72,45,4.7,49.05,417.83
4.2,13.7,542.61,89.8,2880,39.24,6.55,38.5,6.9,48.55,186.03
4.1,13.6,80.88,47.97,4638,39.78,7.76,32.3,7.7,33.66,418.6
3.3,15.5,112.53,11.49,21559,74.82,6.2,9.7,7.9,21.82,78.52
4,15,361.83,44.56,24041,53.01,7.93,29.2,6.4,33.61,439.65
3.2,18.2,35.12,14.74,52023,75.33,5.3,8,8.9,13.26,141.12
4,14.9,223.81,63.09,5305,40.72,8.28,31.1,7.4,32.12,126.09
3.5,17.7,451.64,38.3,306192,75.84,7.19,25.2,6.2,42.64,855.67
3.9,14.2,99.33,58.89,6316,41.96,7.39,33,7.6,31.44,151.9
3.9,15.6,509.23,46.09,703,52.35,8.4,24.6,4.2,24.64,0
3.8,14.3,503.57,63.01,19553,55.68,7.57,30,6.3,46.71,599.06
4,15.5,265.39,56.71,14783,43.67,7.44,26,7.2,27.45,339.24
4.5,13,255.5,72.77,6235,39.73,7.41,38,6.3,52.9,185.83
4.2,11.8,348,50.6,3440,37.59,8.29,39.3,6.9,49.64,299.58
3.5,16.1,218.99,26.65,249796,63.64,6.14,19.9,7.5,29.07,234.83
3.9,15.3,147.06,51.74,10886,45.4,6.98,22.3,7,25.83,163.34
3.7,16.5,170.97,51.99,49737,46.93,5.93,24.9,7.5,29.47,170.83
4.5,11.1,633.61,40.44,2176,29.78,11.94,43.9,3.3,54.11,115.86
3.9,15.8,147.89,56.19,7149,44.43,7.8,27.6,7.2,33.04,561.67
3.3,16.6,113.67,26.84,7413,69.03,6.11,14.4,8.6,23.58,94.68
4.1,13.9,195.94,45.93,5618,47.72,7.77,30.3,6.8,35.88,347.55
4,15.4,111.75,57.59,2784,42.78,7.92,27.5,7.1,28.73,243.75
3.6,15.4,242.04,27.58,57587,65,7.27,19,6.9,37.25,188.36
3.7,15.1,463.95,40.07,40321,64.89,6.88,23.6,6.6,37.47,335.05
4.1,14,312.5,53.75,2660,46.2,10.06,35.3,6.6,35.91,282.91
3.6,16.4,141.98,40.09,16555,55.21,6.01,18.5,8.1,25.73,134.91
4.2,14.2,264.12,46.16,3395,45.54,6.63,29.2,7.1,41.53,218.16
4,14.8,303.51,83.55,3653,43.31,8.39,38.9,6.5,35.62,385.47
4.6,11.5,985.88,71.83,3765,34.87,11.55,37.5,5.3,47.36,297.03
4.4,13.2,531.86,59.52,2108,45.97,10.28,45,5,64.23,0
3.8,15.3,586.04,55.07,2711,40.83,8.8,36.9,5.8,35.27,355.93
3.6,15.5,136.47,26.09,7316,58.93,6.42,20.5,7.4,33.29,98.23
4,14.9,420.89,33.88,4043,52.14,9.53,30.7,6.7,30.32,419.35
4.2,15.2,230.77,51.47,2935,62.96,7.87,37.1,6.7,49.66,247.83
4.3,13.5,478.76,58.57,11884,42.54,9.51,36.8,6,43.68,365.15
3.5,17.1,212.2,33.03,8227,61.16,6.36,17.4,7.7,27.54,258.74
3.9,18.6,717.88,65.76,19028,64.24,7.85,27.8,4.9,38.87,368.77
4,13.2,310.2,38.76,1546,36.22,8.34,29.6,6.4,52.08,377.55
3.8,17,224.33,36.52,4599,54.23,7.31,31.3,7,39.34,169.96
4.1,15.8,657.34,43.56,28907,61.42,7.27,32.9,5.7,43.2,310.25
4,16.8,98,20.63,6670,57.62,6.57,23.2,7.7,30.81,291.14
4.1,13.4,780.13,62.42,5177,45.32,9.89,42.1,6.2,46,144.67
3.8,13.7,267.36,51.93,2984,48.19,8.17,36.1,6.9,45.47,242.33
4.3,12.5,245.39,53.75,3756,34.05,12.34,40.8,4.6,42.52,309.03
3.9,15.5,272.19,46.53,7016,42.15,6.47,29.4,7.9,33.75,497.35
4.1,13.5,206.64,61.54,1981,48.46,7.67,39.5,3,38.63,0
4.2,13,235.04,52.03,4768,38.19,9.79,33.9,6.4,40.48,252.1
4.2,13.2,268.05,55.56,1332,56.23,6.34,37.2,7.1,49.36,199.59
4.5,12.8,522.81,76.52,6152,38.35,7.96,39.2,5.4,42.3,423.64
3.7,14.9,259.04,31.17,6261,53.23,6.71,20.9,7.3,33.02,156.05
4.1,14.7,392.68,47.04,2195,41.18,10.23,31.3,6.3,36.52,0
3.7,14.7,229.29,34.38,4002,53.8,6.56,24.1,7,25.92,164.22
4.1,15.8,243.7,65.44,10629,34.73,9.5,27.3,7,32.07,169.51
4.1,14.9,492.41,62.16,55925,63.4,8.54,31.7,5.2,50.36,507.57
3.9,15.1,453.18,42.96,27537,59.71,8.23,28.9,6.3,39.17,379.39
3.4,17.7,193.34,11.33,8031,76.27,5.08,10.3,8.3,17.5,187.43
3.6,15.7,171.02,36.32,3649,53.55,6.41,24.8,7.8,29.49,383.61
3.5,17.3,158.15,23.9,43587,60.11,6.21,15.6,7.7,27.33,144
4,14,756.64,36.3,6181,55.67,9.6,32.5,5.6,45.16,643.82
3.7,16.1,102.5,46.91,6842,48.07,6.65,22.3,8.1,23.71,144.24
3.9,15.3,355.55,66.8,4722,50.61,7.59,27.8,7.2,39.26,206.23
3.7,16.5,112.3,34.21,4439,57.72,6.99,18.2,8.2,29.54,54.54
4.1,15.2,254.93,73.77,10670,42.4,7.84,30.6,7.1,30.51,417.71
4,13.3,409.56,50.45,3325,35.61,7.98,32.7,6.7,47.85,399.96
3.9,13.9,419.85,53.13,4889,51.2,9.2,33.8,7.4,40.32,502.43
4.6,10,166.39,71.43,437,35.24,8.64,48.4,3.8,28.54,699.58
4,13.9,128.86,42.52,3562,44.58,8.34,33.1,7.6,33.54,114.49
4.6,10.8,518.63,51.09,1543,46.21,9.66,51.4,5.6,55.3,129.31
4.4,13.9,723.64,57.93,54632,58.94,8.67,37.9,4.8,57,507.16
3.8,13.8,320.44,34.47,21394,58.25,7.89,27.4,5.9,44.4,411.26
4,14.7,200.4,40.03,1158,50.09,7.73,27,6.9,34.33,118.73
4.2,13.1,359.1,60.44,3187,48.64,10.03,40.2,5.4,46.2,199.03
4.1,13.1,245.89,72.88,1785,59.16,9.54,42.7,6.6,45.29,257.01
4.3,14.1,311.59,67.57,16353,46.24,9.5,41.4,5.9,44.04,470.3
4.1,14.6,204.7,51.21,5558,46.15,7.6,30.3,7,31.24,281.25
4.5,13.1,479.97,90.17,1803,25.73,7.93,44.7,5.3,73.64,88.06
4.4,12.4,760.6,58.16,7386,50.76,9.59,47.6,4.6,54.98,810.26
4.3,11.8,537.06,69.1,1244,45.34,7.9,37.2,6.3,62.22,189.82
4.8,9.9,595.24,71.81,376,29.52,11.04,49,1.7,43.31,476.46
4.1,15.1,256.07,77.34,7881,36.59,7.36,37.8,6.8,43.13,123.59
4.3,12.9,546.32,61.09,1965,51.09,10.46,35.4,5.8,41.95,181
4.3,13.6,336.41,63.64,5305,23.98,10.16,41.6,5.6,51.81,191.6
4.5,11.4,530.68,86.4,1980,36.26,8.19,46.1,5.8,61.41,440.17
4.2,13.1,552.28,64.55,10743,53.84,8.57,35.5,5.1,47.07,301.73
4.2,14.2,633.16,57.11,10204,52.86,7.37,40.4,6.3,43.19,644.84
4.3,13.8,358.78,78.01,6663,44.42,9.91,37.9,5.9,39.32,415.64
3.8,14.3,209.62,22.88,1682,50.95,8.93,28.4,8.2,34.72,122.63
4.1,14.9,502.29,65.09,1624,35.78,10.76,39.8,5.4,40.93,248.57
4,15.4,387.04,62.13,16932,51.68,7.46,27.5,6.1,47.4,309.65
4.2,12.9,594.53,83.47,2053,43.94,7.93,46.6,6.3,51.36,538.35
4.6,11.9,236.77,39.69,1667,38.99,11.38,39.4,6.3,48.68,137.87
3.7,13.6,97.9,41.59,3797,49.7,6.51,29.1,8.2,24.38,68.37
4.2,13.9,506.95,66.11,6122,53.04,9.19,41,6,34.99,202.61
3.9,15.7,120.42,56.56,17115,47.91,7.16,27.8,6.8,33.22,338.46
3.6,16.6,235.29,40.63,21928,55.2,6.47,23.8,7.2,31.8,253.42
4.1,14,683.96,89.08,8939,41.59,8.14,40.5,5.2,42.89,346.47
4.3,11.2,717.1,56.85,1110,31.98,9.92,42.8,5.3,55.98,575.54
4.2,13,651.37,58.41,5154,39.89,8.42,44.2,4.6,53.49,315.36
4,15.5,362.98,79.44,8304,43.87,8.99,35.1,5.7,37.88,683.61
4.2,12.4,393.84,30.1,564,44.68,8.46,35.6,6.9,59.63,35.35
4,15.7,190.16,77.41,3126,21.94,12.11,37.4,6.2,37.84,26.95
3.9,15.2,112.5,31.79,6014,49.78,6.31,27,7.8,39.13,220.17
4.1,14.6,302.83,60.73,27621,41.41,7.93,28.4,6.9,28.96,261.9
4.1,14.3,341.86,67.83,2592,31.17,9.42,39.8,6.4,43.37,175.15
4.3,12,377.13,44.62,2263,31.86,9.4,40.9,4.7,48.08,448.73
4.2,13.4,595.18,49.42,2177,31.01,8.76,34.9,5.9,44.03,167.7
4.1,14,206.98,47.11,5024,37.2,7.83,34.7,6.6,47.98,146.28
4.07,15.06,368.8,81.29,4550,33.76,7.09,34.2,6.8,44.4,161.14
4.36,14.63,289.5,89.68,2264,36,5.58,40.5,6.7,38.24,0
3.96,16.25,365.5,73.57,2859,41.97,5.46,36.8,7.5,36.9,0
4.08,13.28,299.3,35.57,723,46.89,7.26,41.9,2.1,46.25,224.5
4.31,14.86,556.1,25.13,10069,48.68,7.76,35.5,5.1,55.81,563.73
3.86,16.74,119.5,44.45,4477,40.7,5.44,24.4,8.1,30.33,155.78
3.78,17.4,375.1,38.87,21209,53.6,5.15,21.3,7.9,30.67,480.48
3.72,18.98,370.3,45.12,27200,50.72,5.75,21.5,6.8,32.93,441.98
4.51,13.02,747.9,81.54,4186,48.14,9.04,46.9,4.9,50.85,400.74
4.13,15.16,304.5,67.69,4735,48.38,6.98,36.9,6.8,32.81,208.49
4.13,13.94,1038,56.8,39156,55.48,6.56,41.6,5.2,55.03,510.82
3.91,15.43,555.9,26.55,2656,46.91,9.11,31.7,6.3,49.63,274.08
4.13,16.34,256.9,63.63,4336,38.56,7.27,34.3,7.3,40.89,171.18
4.11,13.95,457.6,61.03,3513,45.83,5.95,38.9,6.5,41.47,479.27
3.6,18.46,389.1,32.64,9458,71.71,5.18,16.2,8,28.96,144.09
4.22,16.58,957.7,22.13,16806,68.83,5.96,31.3,5.3,39.49,171.05
4.25,13.43,501.7,60.62,5438,46.73,8.05,37.9,5.4,54.73,648.91
3.75,16.64,329.6,61.66,6544,34.64,6.44,26.9,7.4,35.04,231.05
4.58,12.77,459.9,64.46,1990,32.36,6.09,42.4,4.7,49.18,1717.73
3.64,18.98,330.3,44.99,13920,64.95,5.47,20.4,6.6,28.54,411.69
4.47,13.43,320,60.06,2660,44.47,5.59,43.3,6.8,50.14,0
3.97,17.1,653.3,40.77,29207,49.28,6.6,26.4,6.4,34.79,288.42
3.68,17.5,229.7,43.83,16747,65.39,5.13,19.6,7.3,29.73,221.92
3.62,17.85,430,64.81,4182,30.25,6.24,37.7,6.7,27.4,136
3.69,16.1,796.2,38.8,79377,68.36,5.73,25.3,6.3,43.75,397.11
3.73,24.54,654.1,37.34,3638,71.08,8.78,24.5,4.8,14.13,0
4.11,15.71,314.3,67.5,6496,32.84,6.2,28.8,7.1,37.96,178.5
3.47,18.43,200.8,21.54,62044,69.28,4.57,12.3,8.4,25.22,83.88
4.61,17.58,813.1,19.85,32875,70.33,5.86,41.6,4.2,42.68,371.84
5.08,9.36,755.3,49.92,635,35.12,11.28,52,4.6,68.63,49.13
4.11,13.22,778.5,46.58,78250,52.62,7.47,35.4,4.4,50.64,576.33
4.36,14.2,927.2,80.18,1793,46.12,6.79,39.6,6.2,52.81,486.2
3.41,17.16,390.1,23.46,211512,73.36,4.97,16.4,7.2,30.88,266.65
4.14,15.46,453.5,70.87,11534,40.2,6.57,34,6.3,44.26,413.28
4.23,14.61,322,71.22,12119,40.1,6.42,35.5,6.5,42.57,388.02
3.27,18.56,162.5,19.67,37403,74.13,5.01,11.3,8.4,22.23,52.98
4.17,14.41,468.8,63.61,4393,44.27,6.61,35.7,6.5,35.78,205.62
3.48,19.11,255.3,31.77,35714,61.81,5.19,16.4,7.6,28.88,187.21
3.86,15.68,199.9,33.92,2884,53.33,6.15,28.9,7.7,41.45,239.01
4.37,12.75,587.1,77.44,5649,53.46,6.88,47.4,4.1,50.73,405.39
3.69,17.82,145.4,29.8,3827,50.72,5.36,21.8,8.4,23.83,416.24
3.53,17.46,145.5,37.18,5454,55.57,4.96,18,8.6,34.59,73.51
4.22,13.56,858.9,72.42,6692,49.19,6.69,39.9,5.7,55.17,627.33
3.65,16.34,642.5,38.05,228174,69.98,5.93,27.7,5.8,44.58,628.24
4.04,15.72,443,60.91,5559,46.59,8.27,38.1,6.7,47.98,394.93
4.33,12.99,398.5,52.11,3658,31.27,7.5,45.4,4.6,41.5,284.16
4.38,12.2,1025.1,63.55,23454,57.18,7.66,42.1,2.9,62.41,868.98
3.75,16.54,500.1,32.52,38063,63.3,6.19,21.6,6.3,36.6,301.23
4.26,12.75,929.6,65.74,2344,51.45,6.79,41.6,5.6,54.15,864.56
4.25,15.64,147.9,34.96,1079,41.33,4.67,39.3,8.1,42.95,65.45
3.58,18.85,361.8,31.18,14883,55.25,5.01,15.3,8.1,26.81,88.91
3.9,14.57,454.1,58.84,4581,32.05,7.43,35.3,6.3,40.95,363.32
4.3,14.76,782.8,68.5,5559,40.55,8.51,40.2,4.7,51.86,446.04
4.19,14.21,664.6,80.41,2852,40.57,5.51,41.8,7,43.94,117
3.96,14.21,105.2,45.18,4632,39.55,6.04,29.8,8,30.33,223.18
3.31,16.05,257.5,10.24,21380,74.71,5.1,10,8,20.69,80.14
3.91,15.74,471.7,40.41,24051,52.45,6.57,28.7,6.5,35.86,358.67
3.09,18.14,97.7,12.48,53016,76.8,4.42,6.9,9.2,14.66,69.2
4.09,15.18,395.3,59.03,5091,39.68,6.29,31.3,7.5,30.54,142.24
3.64,18.26,668,34.6,309641,75.78,5.85,23.8,6.2,42.32,807.6
3.99,15.12,147,51.69,6212,40.63,5.85,30.6,8.1,31.96,237.36
3.95,16.13,193.4,42.64,716,48.18,6.56,24.4,4.9,24.17,20.26
3.81,14.91,451.5,57.45,19533,56.53,5.99,30,6.4,44.96,557.84
4.04,16.19,234.9,51.58,14634,45.86,5.74,26.4,7.6,28.97,308.75
4.34,13.63,490.5,66.12,6116,44.29,6,41.1,6.3,50.1,213.04
4.12,12.21,471.8,48.97,3423,39.09,6.99,37.9,6.8,52.57,250.08
3.37,16.36,341.7,23.91,250763,63.4,5.07,17.9,7.6,29.45,210.74
3.86,15.93,198.6,46.22,10914,45.28,5.62,23.5,7.4,26.01,158.9
3.9,16.21,267.9,47.78,49839,47.3,4.75,24.3,7.8,27.7,169.02
4.25,12.5,687,37.32,2169,26.97,10.03,43.7,3.4,49.29,108.94
3.92,16.97,263.2,52.45,7039,49,6.31,27,7.6,30.23,672.99
3.44,17.22,168.4,25.74,7452,68.57,5.22,13.6,8.7,24.91,89.34
4.15,14.43,204.4,45.42,5643,52.26,6.11,28.7,7.2,35.53,357.64
3.96,16.17,199,51.81,2714,40.86,6.2,30.7,7.5,31.76,188.82
3.58,17.28,447.6,26.2,57115,65.17,6.04,15.8,6.8,37.14,179.08
3.89,17.11,584.5,37.46,40753,64.75,5.8,22.6,6.6,38.42,326.36
4.18,14.17,530.4,49.87,2540,44.57,8.14,37.1,6.6,42.32,329.91
3.59,18.38,247.4,35.74,16527,55.32,4.77,17.8,8.5,25.1,149.79
4.06,15.03,338.2,41.03,3280,40.98,5.41,28.9,7.3,33.02,306.81
4.18,15.33,453.2,80.64,3679,44.52,6.44,34.1,7.1,41.96,470.01
4.32,12.29,876.2,65.09,3812,38.25,8.93,39.7,5.4,54.63,472.31
4.5,13.38,561,64.66,1910,43.14,8.25,47.3,5.7,65.67,0
3.8,15.73,460.7,49.38,2552,40.48,6.97,37.1,6.1,35.31,303.37
3.76,16.24,122.5,25.44,7117,58.47,5.34,20.7,7.6,32.21,80.65
3.98,15.32,384.2,31.72,4071,56.01,7.58,29.3,6.8,37.45,378.95
4,16.2,374.7,49.34,3285,55.13,6.63,35.9,6.6,43.22,361.43
4.27,13.14,616.7,54.22,11681,43.61,7.54,36,6,44.43,285.82
3.5,17.94,282.1,30.68,8244,63.31,5.31,16.1,7.7,27.97,307.45
3.89,16.87,634.6,61.32,19130,63.86,6.3,27.3,4.9,36.46,366.46
4.05,13.68,309.6,34.23,1576,41.69,6.63,31.9,6.6,50.1,377.26
3.77,17.99,264.7,34.52,4749,58.6,5.92,27.7,7.1,36.45,163
