Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,Vote
1351,1,1,4,1,2,2,1,54,1,11,9,1,3,1,1,1,0,1,1,2,24,1
1449,4,1,2,1,3,2,6,54,1,13,14,2,3,1,1,1,0,1,1,2,28,1
2088,7,3,1,1,2,2,8,30,1,13,10,1,2,1,1,1,0,1,1,1,17,1
2,1,3,0,1,6,1,5,23,1,10,13,1,2,1,1,1,0,1,1,2,22,2
120,4,1,0,1,4,1,1,81,3,9,0,5,3,1,1,1,0,1,1,1,7,1
167,3,1,1,2,4,1,1,35,6,13,0,4,4,1,1,1,0,1,1,1,18,1
227,2,4,0,1,99,2,1,35,6,10,0,1,1,1,1,1,0,1,0,1,3,2
350,2,4,4,1,4,1,4,84,3,9,0,5,1,1,3,1,0,1,0,3,11,2
553,4,1,1,1,2,2,1,60,4,13,0,4,3,1,1,1,0,1,1,1,19,1
688,1,2,0,1,2,1,1,37,1,10,13,7,3,1,1,1,0,1,1,2,22,1
859,4,4,2,1,6,2,4,46,1,12,10,1,3,1,1,1,0,1,1,2,25,2
892,6,3,2,1,6,2,4,34,1,13,13,1,3,5,1,1,0,1,1,2,27,2
918,1,3,2,1,4,1,4,54,1,13,12,1,3,1,1,1,0,1,1,2,24,2
998,4,3,0,1,5,1,2,51,1,10,9,1,0,1,1,4,1,1,1,1,18,2
1006,5,1,4,1,3,2,6,42,6,14,0,1,3,1,3,1,0,1,1,1,27,1
1072,5,1,1,1,2,2,6,81,3,15,0,5,3,1,2,1,0,1,1,3,23,1
1206,4,2,1,2,4,2,8,41,6,13,9,2,0,1,3,4,2,1,1,1,21,1
1262,1,2,0,1,1,2,6,28,1,14,14,1,0,1,1,1,0,1,1,2,27,1
1383,4,3,4,1,3,1,4,53,1,8,8,1,0,1,1,1,0,1,1,2,20,1
1398,2,1,0,1,2,1,1,65,1,13,13,1,3,1,1,1,0,1,1,3,23,1
1496,6,2,0,1,2,1,2,67,1,9,9,5,3,1,1,1,0,1,1,2,16,1
1735,5,2,1,1,3,1,1,70,1,9,9,7,3,1,1,1,0,2,0,3,9,1
1797,7,1,0,1,2,2,8,20,6,10,0,1,0,1,1,1,0,1,1,1,4,1
2166,7,1,0,1,6,1,5,74,4,10,0,5,1,1,1,1,0,1,2,3,7,2
2208,2,3,4,1,6,1,4,43,1,13,14,1,3,1,1,1,0,1,1,1,26,2
2438,6,3,0,1,1,2,4,32,1,13,13,1,0,1,1,1,0,1,1,2,28,1
2450,2,2,4,1,99,2,5,37,1,9,11,1,2,3,3,4,4,1,1,2,28,2
1185,5,3,0,1,99,1,1,26,6,12,0,1,2,2,1,1,0,1,1,1,6,1
1233,7,3,1,1,5,2,8,45,1,14,13,7,3,1,1,1,0,1,1,2,25,1
1864,2,1,0,1,2,1,1,60,1,11,12,1,2,1,1,1,0,1,1,2,14,1
2086,2,2,0,1,2,2,2,51,4,14,0,1,3,1,1,1,0,1,1,2,15,1
2107,2,2,1,1,3,2,4,31,1,4,6,4,2,5,3,4,4,1,1,1,1,1
15,6,4,0,1,7,1,4,41,1,10,10,4,2,5,1,1,0,1,1,2,13,1
297,2,3,1,1,3,2,5,56,6,14,0,1,3,3,1,1,0,2,1,2,24,1
616,4,2,0,1,99,1,2,59,3,10,0,4,0,2,1,1,0,1,0,2,1,1
1000,6,1,0,2,3,1,2,42,4,13,13,1,0,1,1,1,0,1,1,1,5,1
1041,2,1,1,1,2,2,6,78,1,16,14,5,3,1,1,1,0,1,1,3,20,1
1239,1,2,1,1,3,1,2,83,3,14,0,5,3,1,1,1,0,1,1,3,12,1
1533,7,1,2,1,4,1,1,85,1,13,10,5,3,1,1,1,0,1,1,3,26,2
1713,5,3,0,1,5,1,1,20,6,9,0,8,4,1,1,1,0,1,1,3,27,1
1779,7,3,4,1,3,2,4,30,6,13,0,1,3,1,1,1,0,1,1,1,20,1
1815,3,3,0,1,1,2,8,25,6,9,13,1,2,1,1,1,0,1,1,1,21,2
1912,1,4,0,1,3,2,8,33,1,10,11,1,2,1,1,1,0,1,1,1,21,2
1966,5,1,0,1,2,2,8,50,1,13,13,5,4,1,2,1,0,1,1,2,28,1
337,7,2,1,1,2,1,6,64,1,14,15,1,3,1,1,1,0,1,1,3,0,1
538,3,5,0,1,99,2,5,30,1,10,9,1,2,1,1,1,0,1,1,1,11,1
617,5,2,4,1,4,1,7,67,4,14,0,1,3,1,1,1,0,1,1,3,16,1
907,1,2,1,1,2,2,6,64,1,15,10,1,3,1,1,1,0,1,1,2,24,1
937,5,2,0,1,99,1,3,57,6,8,0,4,0,2,1,1,0,2,2,3,5,1
1040,5,1,1,1,3,2,8,33,1,13,13,1,3,1,1,1,0,1,1,1,22,1
1300,5,3,1,1,2,2,8,25,6,10,14,7,2,1,1,1,0,1,1,4,7,1
1458,2,3,4,1,99,2,8,21,1,12,10,1,0,5,3,1,0,2,1,1,7,1
1470,5,4,1,1,4,2,8,81,1,14,14,5,3,1,1,1,0,1,1,3,26,1
1845,6,3,0,1,2,1,8,39,6,12,0,1,1,1,1,1,0,1,1,1,2,1
1852,7,2,1,1,4,1,2,58,1,14,14,1,3,2,1,1,0,1,1,2,27,1
1928,6,3,0,1,99,1,5,49,1,11,10,1,3,1,1,1,0,1,1,3,25,2
1967,3,2,1,1,4,1,5,53,1,11,10,1,3,1,1,1,0,1,0,2,23,2
2060,5,3,0,1,5,1,5,27,1,13,9,1,3,1,1,1,0,1,1,2,20,2
2432,6,2,4,1,4,2,8,88,1,13,10,5,3,1,1,1,0,1,1,2,21,2
65,4,3,4,1,1,2,7,41,1,14,13,7,0,1,1,1,0,1,1,2,16,1
220,2,3,0,1,5,1,7,40,6,13,13,1,0,1,1,1,0,1,1,1,19,1
322,6,3,4,2,6,2,8,47,6,9,0,6,1,1,1,1,0,1,1,3,5,2
449,4,4,0,1,4,1,2,67,1,11,12,1,0,2,1,1,0,1,1,2,12,1
525,4,2,4,1,4,1,5,45,1,10,13,4,2,1,1,1,0,1,1,1,17,1
602,5,3,1,1,4,1,4,47,1,13,13,1,0,1,2,4,0,1,1,2,22,1
621,5,2,1,1,2,2,8,48,1,14,13,1,0,1,1,4,1,1,1,2,27,1
632,5,2,4,1,2,2,8,34,1,13,14,1,4,1,2,1,0,1,1,2,26,1
737,1,1,4,1,3,2,8,70,6,13,0,1,0,1,1,1,0,1,1,2,27,1
794,6,2,4,1,6,2,8,69,3,13,0,1,3,1,1,1,0,1,1,2,20,2
900,4,1,1,1,2,2,8,72,3,13,9,5,3,1,1,1,0,1,1,2,27,1
1076,5,4,0,1,3,2,1,25,6,14,13,1,0,1,1,1,0,1,1,1,22,1
1130,2,2,2,1,6,2,8,68,3,13,0,1,0,1,2,1,0,1,1,3,13,2
1171,4,1,0,1,2,2,8,56,1,10,14,1,3,1,1,1,0,1,1,3,24,1
1339,3,3,4,1,3,2,1,66,1,13,10,5,0,1,3,4,4,1,1,3,0,2
1363,1,4,0,1,2,2,8,27,6,16,0,1,3,1,1,1,0,1,1,1,11,1
1471,5,1,4,1,2,2,8,32,1,13,14,1,3,1,1,1,0,1,1,2,24,1
1488,1,2,2,1,6,1,2,45,1,12,14,1,0,1,1,1,0,1,1,2,24,2
1607,1,3,2,1,5,1,1,33,1,13,14,1,2,1,1,1,0,1,1,1,14,2
1641,3,3,1,1,2,2,7,42,1,14,14,1,3,1,1,1,0,1,1,1,25,1
1644,7,2,0,1,2,1,2,57,1,14,13,5,3,1,1,1,0,1,2,3,17,1
1645,4,3,1,1,4,2,8,68,3,9,0,5,3,1,1,1,0,1,2,3,11,1
1666,2,3,1,1,2,1,6,64,4,14,0,1,0,1,1,1,0,1,1,1,28,1
1707,6,3,1,1,2,2,8,29,6,15,0,1,3,1,1,1,0,1,1,1,18,1
1772,4,4,0,1,4,2,7,0,1,16,13,1,3,3,3,4,4,1,1,2,3,1
1796,7,1,1,1,2,1,4,78,1,13,14,5,4,5,3,1,0,1,1,2,28,1
1916,3,2,1,1,2,2,8,37,4,9,0,4,2,1,1,1,0,1,1,1,7,1
2056,2,4,0,1,4,1,1,25,6,13,13,4,2,1,1,1,0,1,1,4,19,2
2132,5,1,1,1,2,2,8,66,1,14,13,5,3,1,1,1,0,1,1,2,23,1
2153,3,2,0,1,4,2,4,71,1,10,9,5,0,1,3,4,1,1,1,2,17,1
2181,2,2,1,1,4,1,2,63,1,9,14,6,0,1,1,1,0,1,0,3,16,2
2295,7,3,0,1,6,1,2,34,1,14,13,1,0,1,1,1,0,1,1,2,25,2
2320,7,2,0,1,5,1,1,47,1,13,13,1,3,1,1,1,0,1,1,3,25,2
2362,5,3,4,1,4,1,2,65,4,13,0,1,2,1,1,1,0,1,1,3,17,1
2398,7,2,1,1,99,1,2,0,4,14,0,1,0,0,1,1,0,1,1,2,0,1
14,5,2,0,1,2,1,2,75,3,9,0,5,2,2,1,1,0,2,2,3,4,1
22,1,3,0,1,5,1,1,0,1,13,13,1,3,1,1,1,0,1,1,2,0,1
23,5,2,0,1,2,2,8,53,4,11,13,1,2,1,1,1,0,1,1,4,19,1
24,6,2,0,1,6,1,5,58,1,12,14,1,3,1,1,1,0,1,1,2,24,2
35,3,1,1,1,5,1,5,67,1,10,10,6,0,2,1,1,0,1,1,1,13,1
43,7,4,0,1,99,1,4,54,1,10,10,1,3,1,1,1,0,1,1,2,25,1
47,3,1,1,1,4,1,5,40,2,13,13,1,0,5,3,1,0,1,1,2,27,1
48,5,1,1,1,2,2,4,46,1,14,13,1,4,5,2,1,0,1,1,2,27,1
67,3,2,0,1,5,1,3,68,1,14,13,5,0,2,1,1,0,1,1,3,21,2
82,2,3,2,1,2,2,8,25,6,13,14,1,3,1,1,1,0,1,1,1,24,1
87,7,3,4,1,5,1,2,26,6,13,12,1,0,1,1,1,0,1,1,2,12,2
94,7,2,0,1,99,1,4,60,1,10,9,1,0,1,1,1,0,1,1,2,13,2
104,2,3,1,1,2,1,5,29,6,9,0,1,0,2,1,1,0,1,1,1,7,1
133,7,2,0,1,4,2,4,0,6,14,0,1,3,1,3,1,0,2,1,1,11,1
134,7,3,2,1,4,1,2,73,1,13,12,5,3,1,1,1,0,1,2,3,8,2
139,5,2,0,1,99,1,1,61,4,13,0,4,0,1,1,1,0,1,1,1,20,2
142,7,3,0,1,7,1,2,70,1,9,7,5,0,1,1,1,0,1,2,3,1,2
150,5,3,0,1,3,1,2,78,4,11,0,5,3,2,1,1,0,2,2,2,13,1
161,5,2,1,1,2,2,8,44,4,14,13,1,3,1,1,1,0,1,1,2,20,1
169,6,3,0,1,4,1,1,47,1,10,13,1,3,1,1,1,0,1,1,2,19,1
170,4,2,4,1,3,1,4,63,1,14,9,1,3,1,1,1,0,1,1,2,26,1
174,4,4,0,1,99,1,2,41,4,9,0,1,0,2,1,1,0,2,1,2,1,1
175,5,4,0,1,4,1,8,43,1,15,15,1,3,1,1,1,0,1,1,2,24,1
198,3,2,1,1,2,2,8,49,1,14,16,1,4,3,3,4,2,1,1,2,28,1
200,1,3,1,1,2,2,8,47,1,13,13,5,0,1,1,1,0,1,1,2,27,1
215,6,3,0,1,2,2,1,60,1,11,8,1,1,1,1,1,0,2,1,3,7,1
219,6,3,4,1,3,1,1,44,1,14,13,1,3,1,1,1,0,1,1,2,28,1
224,1,2,0,1,6,2,8,26,6,13,13,1,3,1,1,1,0,1,1,1,14,1
243,3,4,4,2,5,2,5,51,5,13,0,4,0,1,1,1,0,1,1,3,7,2
261,1,3,0,1,2,2,8,52,6,12,0,1,2,1,1,1,0,1,1,2,20,1
269,4,3,1,1,99,1,4,0,6,10,0,1,3,5,1,1,0,1,1,1,0,1
272,4,2,0,1,4,1,5,57,4,12,0,5,2,6,1,1,0,1,0,1,8,1
276,1,1,1,1,2,2,8,42,6,14,0,4,0,1,1,1,0,1,2,2,2,1
278,5,2,4,1,6,1,1,71,4,13,0,5,3,1,1,1,0,1,1,3,9,2
281,6,1,0,1,2,2,5,71,1,9,6,1,0,1,1,1,0,2,1,2,12,1
286,6,1,0,1,1,1,8,64,6,13,0,5,2,1,1,1,0,1,2,3,7,1
312,5,3,1,1,5,1,4,57,1,11,14,1,3,1,1,1,0,1,1,2,17,1
316,7,3,1,1,99,1,3,38,4,7,0,1,0,2,1,1,0,2,1,1,11,1
317,2,2,1,1,99,1,7,53,6,16,13,1,3,5,3,2,0,1,0,2,23,1
320,4,2,2,1,5,2,8,51,1,12,10,1,0,5,1,2,0,1,1,2,23,2
332,3,3,4,1,3,1,5,25,1,13,12,1,0,1,1,1,0,1,1,1,14,1
333,5,2,0,1,2,2,8,67,1,13,13,5,3,1,1,1,0,1,0,3,20,1
335,2,1,2,1,5,1,1,72,1,13,16,5,0,1,1,1,0,1,1,3,1,2
338,6,3,4,1,4,1,5,39,1,12,12,1,0,1,3,4,4,1,1,2,22,2
339,4,4,1,1,6,1,1,25,1,9,12,1,3,2,1,1,0,1,1,2,17,1
364,1,1,4,1,6,2,8,70,1,12,14,1,4,1,1,1,0,1,0,3,27,2
366,3,2,0,1,3,1,1,66,1,13,13,5,0,3,3,4,1,1,1,2,21,1
371,6,3,0,1,5,1,2,45,1,13,14,1,0,1,1,1,0,1,1,2,23,2
372,4,4,1,1,99,1,7,80,1,13,12,1,3,5,3,4,4,1,1,2,21,1
385,2,1,0,1,2,2,4,25,6,13,0,1,2,1,1,1,0,1,1,1,14,1
406,5,1,1,1,2,2,8,59,4,14,9,1,2,1,2,4,1,1,1,2,16,1
407,3,2,4,1,4,2,4,53,1,13,13,4,3,5,3,1,0,1,1,2,22,1
408,3,2,0,1,1,2,8,86,4,13,0,5,3,1,1,1,0,1,1,3,21,1
411,7,1,0,1,2,2,1,54,3,13,0,1,2,1,1,1,0,1,1,3,0,1
423,6,2,0,1,3,1,4,58,6,10,0,5,3,1,1,1,0,1,0,2,25,2
426,7,2,0,1,6,2,5,54,1,11,11,1,0,1,1,1,0,1,1,3,28,2
430,6,2,0,1,5,2,2,62,1,11,12,1,0,1,1,1,0,1,1,3,17,2
432,4,3,0,1,4,1,2,60,1,13,13,1,3,1,1,1,0,1,1,2,22,1
439,1,3,2,1,6,2,8,55,1,16,13,1,4,3,3,1,0,1,1,2,28,1
445,6,3,0,1,99,1,3,24,1,10,5,7,2,1,1,1,0,1,1,1,15,2
450,6,3,0,1,4,2,4,60,1,9,9,1,0,1,1,1,0,1,1,2,16,2
456,2,3,0,1,99,1,2,83,3,9,0,5,0,1,1,1,0,1,1,1,1,2
458,1,3,0,1,4,2,4,21,6,10,0,1,2,6,1,1,0,1,1,4,7,1
469,6,4,2,1,4,1,1,0,2,13,10,1,2,1,1,1,0,1,1,1,11,2
478,4,2,1,1,99,1,1,79,1,9,9,5,0,1,1,1,0,2,0,3,11,2
488,1,3,1,1,4,2,2,73,2,13,9,5,0,1,1,1,0,1,2,3,12,1
493,1,2,2,1,5,1,7,71,1,12,13,5,3,1,1,1,0,1,1,3,17,2
506,7,3,2,1,99,2,8,66,1,9,14,5,0,1,1,1,0,2,0,2,21,1
510,4,1,1,1,2,2,8,25,6,13,0,1,3,1,1,1,0,1,1,1,11,1
513,3,3,0,1,5,1,5,51,1,9,11,1,0,1,1,1,0,1,1,3,22,1
517,1,1,2,1,4,1,2,0,1,10,10,5,3,1,1,1,0,1,1,2,0,2
521,2,2,1,2,2,1,3,57,3,9,0,4,1,2,1,1,0,2,0,4,7,1
536,5,1,1,1,3,1,1,57,1,10,13,4,0,1,1,1,0,1,1,3,7,1
537,6,3,2,1,5,1,4,23,6,13,13,1,2,5,2,1,0,1,1,1,15,2
546,5,1,0,1,2,2,8,59,6,13,9,1,2,1,1,1,0,1,1,2,9,1
575,4,2,1,1,1,2,8,45,1,14,13,1,3,1,1,1,0,1,1,1,28,1
579,6,1,4,1,2,2,7,68,1,13,13,5,4,1,1,1,0,1,2,3,24,1
600,7,2,0,1,4,2,2,56,1,9,10,5,2,1,1,1,0,1,1,3,15,2
613,2,1,4,1,5,1,2,53,4,11,0,1,0,1,1,1,0,1,2,2,13,2
622,7,2,0,1,6,1,2,40,1,10,13,7,3,1,1,1,0,1,1,3,0,2
624,5,1,0,1,4,2,4,53,4,9,10,1,1,1,1,1,0,1,2,2,8,1
626,3,3,1,2,99,1,1,56,2,3,3,1,3,5,1,4,4,2,1,2,19,1
627,4,0,1,1,4,2,6,53,4,12,0,1,2,1,1,1,0,1,1,1,11,1
630,4,4,0,1,6,1,5,46,1,13,14,1,0,1,1,1,0,2,2,3,18,2
637,7,3,0,1,4,1,5,33,4,12,0,1,2,1,1,1,0,1,1,2,8,1
641,2,1,2,1,6,0,5,68,1,10,8,5,0,1,1,1,0,1,1,2,0,2
660,4,1,1,1,3,1,7,57,1,10,9,6,0,2,1,1,0,1,1,2,12,1
661,3,1,1,1,4,2,8,67,1,13,10,5,3,1,1,1,0,1,1,3,27,1
667,5,2,1,1,1,2,7,23,6,13,0,4,3,1,2,4,7,1,1,4,23,1
674,6,1,1,1,2,2,4,51,2,13,14,1,3,1,1,1,0,1,1,3,26,1
675,5,4,0,1,99,1,2,31,6,11,0,1,0,1,1,1,0,1,1,4,8,2
690,2,3,1,1,2,1,7,63,1,10,13,1,3,3,3,4,4,1,1,1,12,1
697,3,1,1,1,3,2,4,67,4,14,0,5,0,1,1,1,0,1,1,2,14,1
699,6,2,0,1,4,2,8,34,1,5,5,1,1,5,3,4,4,2,1,2,20,1
705,4,1,0,1,3,1,1,38,1,13,10,1,2,1,1,1,0,1,1,2,17,1
708,3,2,1,1,2,1,1,55,1,10,10,5,3,2,3,4,1,1,1,2,24,1
709,4,4,4,2,6,1,5,29,1,13,8,1,0,1,1,1,0,1,1,2,13,2
712,6,3,1,1,99,2,4,66,4,9,0,1,2,1,3,4,3,1,1,2,17,1
723,7,4,2,1,6,1,4,52,4,14,0,4,2,1,1,1,0,1,1,1,24,2
735,3,3,0,1,4,1,2,21,6,10,0,8,0,1,1,1,0,1,1,4,18,1
752,3,2,0,1,4,1,0,65,5,12,0,1,0,5,3,4,2,1,2,3,1,1
761,5,4,1,1,3,2,4,42,1,9,9,1,1,5,3,4,4,1,1,1,17,1
768,7,4,0,1,99,1,4,59,1,10,10,1,0,1,1,1,0,1,2,2,1,2
772,6,2,1,1,2,2,8,33,4,14,0,1,2,1,1,1,0,1,1,3,3,1
783,4,2,1,1,99,1,5,27,1,8,9,1,3,5,3,1,0,1,1,1,11,1
788,7,3,4,2,2,1,2,64,1,9,13,1,0,1,1,1,0,1,1,3,27,1
806,1,1,0,2,99,1,2,50,1,14,14,1,0,2,1,1,0,1,1,2,22,1
809,1,3,0,1,6,1,1,61,1,10,10,1,2,1,1,1,0,1,2,3,19,2
810,1,1,4,1,2,1,4,47,1,14,13,1,3,2,3,4,2,1,1,2,27,1
819,2,1,1,1,4,2,8,72,1,14,15,5,4,1,1,1,0,1,1,2,27,1
833,3,1,1,1,0,2,4,61,4,8,0,6,1,2,2,1,0,1,2,1,0,1
840,7,1,1,1,99,1,2,60,1,10,10,1,3,1,1,1,0,1,1,2,23,1
856,7,1,1,1,99,1,7,69,3,11,0,5,1,1,1,1,0,1,1,3,1,2
867,5,1,1,1,4,1,4,79,3,10,0,5,0,1,1,1,0,2,2,2,8,1
876,2,3,4,2,6,2,4,54,1,8,8,1,1,5,3,4,4,1,1,2,12,1
879,1,3,2,1,5,1,2,37,1,10,10,1,2,1,1,1,0,1,1,2,12,2
885,2,2,2,1,6,1,4,42,1,12,9,1,0,1,1,1,0,1,2,4,17,2
893,5,3,0,1,99,1,2,66,1,8,8,1,3,1,1,1,0,1,0,3,25,1
905,6,2,0,1,1,2,8,69,1,10,10,5,0,1,1,1,0,1,0,3,9,1
906,3,3,4,1,6,1,2,63,1,12,13,5,0,6,1,1,0,1,1,2,25,2
920,7,2,0,1,99,1,2,65,6,9,0,5,1,2,1,1,0,1,1,1,7,1
926,2,4,0,1,4,1,5,22,6,10,10,1,1,1,1,1,0,1,1,1,7,2
933,7,2,4,1,2,2,8,63,1,14,10,1,0,1,3,4,4,1,1,3,26,1
950,5,2,2,1,6,1,5,82,3,9,0,7,0,1,1,1,0,2,2,3,15,2
955,6,3,4,1,3,2,8,41,6,15,0,1,0,1,1,1,0,1,1,1,12,1
958,3,1,4,1,1,2,8,33,1,13,14,1,0,1,1,1,0,1,1,1,25,1
959,3,3,1,1,6,2,8,72,1,14,14,5,1,1,3,4,4,1,0,1,4,2
962,2,3,0,1,4,1,5,64,4,14,13,5,3,5,1,1,0,1,1,1,27,1
963,2,2,4,1,5,1,6,36,2,13,14,1,0,1,1,1,0,1,2,1,17,2
993,1,2,0,1,2,2,1,69,1,13,10,5,3,1,1,1,0,1,1,2,12,1
999,7,3,0,1,6,1,5,57,4,10,0,1,2,1,1,1,0,2,1,2,11,2
1002,4,3,4,1,4,1,2,66,6,13,0,5,0,1,1,1,0,2,2,1,12,1
1003,1,3,2,1,5,1,2,23,2,13,13,8,1,6,1,1,0,1,1,2,15,2
1009,2,2,0,1,5,2,8,53,4,13,0,1,0,1,1,1,0,1,1,1,13,2
1023,1,2,1,1,3,1,4,75,1,12,12,5,0,1,1,1,0,1,1,2,15,1
1026,3,1,1,1,3,2,1,46,1,15,13,1,3,1,1,1,0,1,1,2,24,1
1051,6,4,0,1,6,1,4,46,1,10,9,1,0,1,1,1,0,1,2,2,17,2
1054,4,1,0,1,2,1,1,69,4,14,0,5,3,1,1,1,0,1,1,2,19,1
1080,3,2,1,1,99,2,8,39,1,9,9,1,2,1,1,1,0,1,1,1,12,1
1092,5,3,0,1,4,1,2,21,6,9,9,1,3,5,3,1,0,1,1,1,7,2
1097,6,2,0,1,6,2,1,68,1,15,14,5,3,1,1,1,0,1,2,2,20,2
1106,2,4,1,1,99,1,5,37,1,11,13,1,0,2,3,1,0,1,1,2,17,1
1110,1,3,1,1,4,1,6,37,1,16,14,1,3,1,1,1,0,1,1,2,28,1
1111,4,3,4,2,99,1,2,37,1,11,9,4,2,1,1,1,0,1,1,2,5,2
1112,6,2,4,1,2,2,1,55,4,14,13,1,0,6,1,1,0,1,1,2,26,1
1117,3,1,0,1,7,1,5,0,1,10,8,1,3,5,2,0,0,1,1,2,0,2
1120,3,2,0,1,6,1,1,45,1,14,13,1,3,1,1,1,0,1,1,2,28,2
1125,2,1,2,1,6,1,2,73,1,12,9,5,3,1,2,1,0,1,2,2,20,2
1135,1,3,1,1,3,2,6,49,1,14,13,1,3,1,1,1,0,1,1,1,26,1
1145,5,2,4,1,6,1,4,56,6,15,0,1,0,3,3,4,4,1,1,4,9,2
1158,4,2,4,1,3,1,8,59,6,12,0,1,0,3,2,1,0,2,1,1,15,1
1166,7,2,0,1,6,1,4,76,1,14,9,5,3,1,1,1,0,1,1,2,19,2
1167,1,1,1,1,2,2,8,67,4,14,0,4,4,1,1,1,0,1,1,1,1,1
1175,3,3,0,1,2,1,4,45,6,10,0,1,3,1,1,1,0,1,1,2,21,1
1178,6,4,1,1,5,1,4,29,1,10,9,1,2,1,1,1,0,1,1,2,17,2
1181,4,3,2,1,4,2,4,58,4,13,13,1,3,1,3,4,3,1,1,1,25,1
1196,7,2,2,1,5,1,5,62,1,9,14,1,3,1,1,1,0,1,1,2,23,2
1203,4,3,2,1,7,1,5,31,1,13,13,7,2,1,1,1,0,1,2,1,7,2
1205,6,3,4,1,99,1,4,87,3,9,0,5,0,1,2,1,0,1,2,4,5,2
1208,3,2,2,1,4,1,4,42,1,16,14,1,3,1,1,1,0,1,1,2,25,2
1228,3,2,4,1,6,1,2,0,1,14,14,1,0,3,3,4,4,1,1,2,28,2
1231,1,5,0,1,99,2,8,19,6,10,0,8,2,1,1,1,0,1,1,4,18,2
1244,6,3,0,1,2,2,8,26,6,13,13,8,3,1,3,1,0,1,1,1,10,1
1245,1,1,0,1,99,1,7,63,4,10,7,5,0,2,1,1,0,1,2,1,2,1
1252,2,2,0,1,3,2,1,50,1,14,13,1,0,1,1,1,0,1,1,2,27,1
1255,3,2,0,1,2,1,2,67,3,16,9,1,0,1,1,1,0,1,1,1,6,1
1256,7,3,0,1,99,1,1,74,3,12,0,1,0,1,1,1,0,2,0,3,12,2
1263,5,3,0,1,2,2,8,39,4,14,0,1,3,3,3,1,0,1,1,2,5,1
1265,5,4,0,1,99,1,4,84,3,10,0,5,0,1,1,1,0,2,1,4,5,2
1271,1,2,0,1,3,1,5,22,6,13,0,1,3,1,1,1,0,1,1,4,24,1
1293,7,1,4,1,2,2,5,59,3,13,0,4,0,1,1,1,0,1,1,2,23,1
1296,4,3,0,1,4,1,5,45,1,13,9,1,3,2,1,1,0,1,1,2,21,1
1312,4,5,0,1,6,2,8,0,1,13,10,5,3,1,1,1,0,1,2,2,23,2
1318,1,3,4,1,99,1,8,53,1,11,11,1,0,5,3,4,4,1,1,3,17,2
1320,5,3,0,1,99,1,2,55,3,4,0,6,0,6,1,1,0,2,0,3,7,2
1323,3,1,0,1,2,2,8,0,6,13,0,5,2,2,1,1,0,1,1,2,9,1
1325,3,2,4,1,2,2,4,56,4,13,0,1,3,1,1,1,0,1,1,2,25,1
1327,3,3,0,1,4,1,4,42,1,13,9,1,0,1,3,1,0,1,1,2,19,2
1332,2,1,1,1,1,2,8,77,1,14,8,5,3,1,2,1,0,1,2,3,23,1
1333,6,2,1,1,2,1,4,76,1,9,14,5,3,1,1,1,0,1,2,2,20,1
1342,4,4,0,1,99,1,5,51,1,10,9,1,2,5,1,1,0,1,1,3,20,2
1348,4,1,1,1,3,2,8,66,1,14,8,5,0,1,1,1,0,1,1,2,23,1
1353,7,3,1,1,2,2,4,36,4,13,0,1,3,5,1,1,0,1,1,2,18,1
1356,6,4,1,1,3,1,2,67,1,14,14,5,3,1,1,1,0,1,1,3,15,1
1368,2,2,2,1,4,1,1,24,6,14,0,1,2,1,1,1,0,1,1,4,18,1
1370,3,1,0,1,3,1,8,50,1,10,13,7,3,1,1,1,0,1,1,2,22,2
1372,6,3,1,1,2,1,1,58,4,14,0,1,0,1,1,1,0,1,0,2,13,1
1388,3,1,2,1,6,1,2,60,6,10,0,1,2,1,1,1,0,1,1,2,20,2
1396,6,4,2,1,6,1,1,62,6,12,0,1,0,1,1,1,0,2,1,1,7,2
1399,3,2,1,1,2,2,8,59,1,9,10,1,2,1,1,1,0,1,1,1,6,1
1439,6,1,1,1,2,2,7,70,1,14,13,5,3,1,1,1,0,1,1,2,23,1
1440,7,2,2,1,5,2,4,75,1,14,14,1,3,5,3,4,3,1,1,3,24,1
1454,3,4,4,1,5,2,7,48,6,14,0,1,4,1,1,1,0,1,1,2,21,2
1477,2,2,2,1,6,1,4,54,4,13,10,1,3,1,1,1,0,1,1,2,26,2
1485,1,4,4,1,3,2,8,72,3,10,0,5,2,1,1,1,0,2,1,1,7,1
1489,4,2,0,1,6,1,4,57,1,12,12,1,3,1,1,1,0,1,1,2,24,1
1493,1,1,1,1,4,1,4,47,1,12,7,4,0,4,1,1,0,1,1,1,17,2
1500,5,1,1,1,1,2,8,33,6,95,0,1,3,1,1,1,0,1,1,2,14,1
1505,3,4,1,1,2,1,6,65,4,9,10,1,3,1,1,1,0,1,1,4,17,1
1509,3,2,1,1,4,1,1,66,1,9,9,5,0,1,1,1,0,1,1,3,16,1
1524,3,2,2,1,6,2,8,24,6,14,0,1,0,1,1,1,0,1,1,4,26,1
1528,4,3,0,1,3,1,4,37,1,9,9,1,2,5,1,1,0,1,1,2,21,1
1538,5,1,1,1,3,2,8,60,4,13,14,1,0,1,1,1,0,1,1,2,24,2
1540,4,2,2,1,6,1,4,66,1,13,13,5,4,1,1,1,0,1,1,2,27,2
1556,3,4,4,1,99,1,2,36,1,9,11,1,2,2,1,1,0,1,1,4,15,1
